OG0000058	Utg859098_128, Utg866558_45, Utg859098_142, Utg860814_129	WP_136799492.1
OG0000059	Utg859098_365	WP_136796392.1, WP_136796893.1, WP_136799176.1
OG0000060	Utg857300_57	WP_136799403.1
OG0000060	Utg866558_9	WP_136796475.1
OG0000060	Utg860006_140, Utg860006_141	WP_228721336.1
OG0000061	Utg857682_55	WP_136797118.1, WP_136798806.1
OG0000061	Utg859076_31	WP_136798172.1
OG0000062	Utg859388_55	WP_228721376.1
OG0000063	Utg857992_35	WP_136799120.1
OG0000063	Utg859388_77	WP_136798008.1
OG0000064	Utg860006_63	WP_136796630.1
OG0000064	Utg859750_77	WP_136796784.1
OG0000065	Utg859750_21	WP_136799671.1
OG0000066	Utg859982_127	WP_167495902.1
OG0000066	Utg857682_52	WP_136795403.1
OG0000067	Utg859388_56	WP_136797988.1
OG0000069	Utg857076_29	WP_136796966.1
OG0000070	Utg860006_144	WP_136799869.1
OG0000071	Utg859982_10	WP_136799261.1
OG0000072	Utg859982_9	WP_136799262.1
OG0000075	Utg857152_236	WP_136796898.1
OG0000075	Utg857994_104	WP_136798405.1
OG0000077	Utg857994_161	WP_136797723.1
OG0000078	Utg860814_279	WP_136797872.1
OG0000078	Utg857152_21	WP_136795211.1
OG0000079	Utg861744_10, Utg859750_81	WP_136798159.1
OG0000079	Utg860006_159	WP_136798710.1
OG0000084	Utg859236_68	WP_136798627.1, WP_136798215.1, WP_136799479.1
OG0000085	Utg860814_319, Utg860814_167	WP_136796087.1
OG0000086	Utg860006_109	WP_136795286.1
OG0000087	Utg859982_51	WP_136798368.1
OG0000088	Utg859236_115, Utg859236_116	WP_136795954.1
OG0000091	Utg860814_64	WP_136795688.1
OG0000091	Utg859388_68	WP_267314029.1
OG0000092	Utg860814_99	WP_136796490.1
OG0000093	Utg859750_86	WP_136798528.1
OG0000094	Utg858494_66	WP_136799863.1, WP_176360090.1
OG0000094	Utg857994_186	WP_136798304.1
OG0000095	Utg857152_143	WP_136795641.1
OG0000095	Utg860006_150	WP_136799860.1
OG0000096	Utg858498_18	WP_136800027.1
OG0000097	Utg859982_50, Utg859982_49	WP_228721358.1
OG0000097	Utg861744_24	WP_136798365.1
OG0000098	Utg860814_113	WP_136796883.1
OG0000098	Utg859982_8	WP_136799263.1
OG0000099	Utg860006_97, Utg860814_91, Utg860814_85	WP_136798797.1
OG0000101	Utg865370_31	WP_136796133.1
OG0000102	Utg858432_73	WP_136798740.1
OG0000103	Utg857046_198	WP_136795741.1
OG0000104	Utg857994_15	WP_136796697.1
OG0000104	Utg857046_251	WP_136795137.1
OG0000105	Utg859388_70	WP_167495799.1
OG0000105	Utg860814_77	WP_136795700.1
OG0000106	Utg857076_51, Utg857300_18	WP_136799199.1
OG0000106	Utg857046_214	WP_136797460.1
OG0000107	Utg857682_17, Utg857682_16	WP_136796997.1
OG0000107	Utg860814_263, Utg860814_264	WP_136797882.1
OG0000108	Utg863716_66	WP_136795272.1
OG0000108	Utg858498_15	WP_136795821.1
OG0000108	Utg860814_242	WP_136797888.1
OG0000109	Utg861448_27	WP_217907575.1, WP_217907576.1
OG0000111	Utg857046_17	WP_136798869.1
OG0000111	Utg859236_65	WP_136799477.1
OG0000112	Utg857152_85	WP_136795162.1
OG0000112	Utg857682_172	WP_136799396.1
OG0000113	Utg860814_145	WP_136797079.1
OG0000113	Utg857046_73	WP_136795601.1
OG0000114	Utg858494_132	WP_136798085.1
OG0000114	Utg863716_30	WP_136796322.1
OG0000115	Utg857152_65	WP_136795176.1
OG0000116	Utg857152_111	WP_136797346.1
OG0000117	Utg864866_33	WP_136796980.1
OG0000118	Utg864866_34	WP_136796981.1
OG0000121	Utg857994_106	WP_136799772.1
OG0000122	Utg859982_24	WP_136797587.1
OG0000125	Utg857046_44	WP_136799082.1
OG0000125	Utg859982_62	WP_228721433.1
OG0000126	Utg859388_82	WP_228721374.1
OG0000127	Utg857490_17	WP_136798114.1, WP_136799486.1, WP_136798113.1, WP_136799487.1
OG0000128	Utg863716_100	WP_136796763.1
OG0000128	Utg859098_212	WP_136795788.1
OG0000129	Utg860814_286	WP_136797946.1
OG0000130	Utg864866_91, Utg857992_39	WP_136796463.1
OG0000131	Utg857994_138	WP_136797768.1
OG0000133	Utg864866_36	WP_228721521.1
OG0000133	Utg857046_90	WP_136796853.1
OG0000134	Utg864866_54	WP_136797419.1
OG0000134	Utg859098_168	WP_136796679.1
OG0000136	Utg859098_181	WP_136795808.1
OG0000136	Utg858498_14	WP_136795820.1
OG0000138	Utg859388_169	WP_136797829.1
OG0000139	Utg860006_94, Utg857682_160, Utg857994_107	WP_176360069.1
OG0000142	Utg860814_204	WP_167495789.1
OG0000142	Utg861448_10, Utg861448_11	WP_167495869.1
OG0000143	Utg859750_71	WP_136796789.1
OG0000144	Utg859388_32	WP_136797809.1
OG0000144	Utg859388_58	WP_136797990.1
OG0000145	Utg860814_101	WP_136795140.1
OG0000147	Utg859388_78	WP_136798009.1
OG0000147	Utg857992_40	WP_136796464.1
OG0000148	Utg859236_120	WP_176360048.1
OG0000149	Utg857300_12	WP_136795704.1
OG0000150	Utg859982_197	WP_136795891.1
OG0000150	Utg857152_38	WP_136795197.1
OG0000151	Utg857046_167	WP_228721372.1
OG0000152	Utg860814_109	WP_136796510.1
OG0000152	Utg860814_116	WP_136796511.1
OG0000154	Utg865370_5	WP_136796369.1
OG0000155	Utg859098_381	WP_136799056.1, WP_136798259.1
OG0000155	Utg859098_382	WP_136798260.1
OG0000156	Utg859982_64	WP_136796151.1
OG0000158	Utg859098_391	WP_136797710.1
OG0000158	Utg863716_72	WP_136798346.1
OG0000159	Utg857994_88	WP_136799875.1
OG0000160	Utg863716_47	WP_136796341.1
OG0000161	Utg859236_62	WP_136798218.1
OG0000162	Utg857046_72	WP_136795728.1, WP_136796297.1
OG0000163	Utg861744_18	WP_136796117.1
OG0000163	Utg857076_25	WP_136796962.1
OG0000164	Utg857300_2	WP_136798769.1
OG0000165	Utg859432_36	WP_136796042.1
OG0000166	Utg858432_139	WP_136796654.1
OG0000166	Utg861744_93	WP_136796310.1
OG0000167	Utg859982_154	WP_136797693.1
OG0000169	Utg859982_43	WP_136799778.1
OG0000169	Utg859098_429	WP_136799319.1
OG0000170	Utg857152_75	WP_136795168.1
OG0000171	Utg859982_152	WP_228721370.1
OG0000172	Utg860006_25	WP_136796611.1
OG0000173	Utg861744_119	WP_136795452.1
OG0000174	Utg860814_189	WP_136796534.1
OG0000176	Utg859982_112	WP_228721447.1, WP_136798937.1
OG0000176	Utg861744_133, Utg857046_232	WP_136795439.1
OG0000178	Utg857046_4	WP_167495794.1
OG0000180	Utg859236_79	WP_136798149.1, WP_136799735.1
OG0000181	Utg857046_168	WP_136799823.1
OG0000182	Utg859388_65	WP_136798335.1, WP_136796291.1, WP_136797999.1
OG0000183	Utg859982_223	WP_136797010.1
OG0000183	Utg862138_16	WP_228721515.1
OG0000184	Utg859388_167	WP_136799103.1
OG0000184	Utg859236_54	WP_136795383.1
OG0000185	Utg859098_331	WP_136799282.1
OG0000186	Utg859236_122	WP_136795139.1, WP_136796574.1
OG0000187	Utg858494_144, Utg858494_131	WP_136798096.1, WP_136798084.1
OG0000188	Utg857152_35	WP_167495832.1, WP_136797034.1
OG0000189	Utg860006_69	WP_167495659.1
OG0000190	Utg859982_184	WP_136799722.1
OG0000190	Utg864866_78	WP_136795971.1
OG0000191	Utg857152_179	WP_136799623.1
OG0000193	Utg859750_20	WP_136799672.1
OG0000194	Utg861744_61	WP_228721422.1
OG0000194	Utg861744_41	WP_275942947.1
OG0000195	Utg860814_283	WP_136797868.1
OG0000196	Utg862138_14	WP_136798543.1
OG0000196	Utg859982_222	WP_228721391.1
OG0000197	Utg857490_20	WP_136798116.1
OG0000198	Utg859098_241	WP_167495725.1
OG0000199	Utg857152_82	WP_136795913.1
OG0000199	Utg859098_216	WP_136799295.1
OG0000200	Utg861744_45	WP_136796236.1
OG0000201	Utg859750_26	WP_167495912.1
OG0000202	Utg857682_175	WP_136796191.1
OG0000203	Utg857076_50, Utg857300_19	WP_136799198.1
OG0000203	Utg857076_65	WP_136795326.1
OG0000204	Utg857152_212	WP_136798353.1
OG0000205	Utg857682_46	WP_136796816.1
OG0000206	Utg857152_170, Utg857152_169	WP_275942958.1
OG0000207	Utg857682_58	WP_136798652.1
OG0000208	Utg857682_59	WP_136798653.1
OG0000209	Utg857046_253	WP_136795947.1
OG0000210	Utg857300_1	WP_136796173.1, WP_228721446.1
OG0000211	Utg859432_43	WP_136795944.1
OG0000212	Utg857046_231, Utg861744_127	WP_136795445.1
OG0000215	Utg859982_83	WP_136797669.1
OG0000215	Utg861744_111	WP_136797400.1
OG0000216	Utg857046_32	WP_136796319.1, WP_136796305.1
OG0000217	Utg859236_44	WP_136798268.1
OG0000218	Utg861448_5	WP_136799185.1
OG0000219	Utg859098_413, Utg860814_128	WP_136798902.1
OG0000219	Utg857152_18	WP_136795256.1
OG0000220	Utg860814_140	WP_136799610.1
OG0000221	Utg860814_94	WP_136796482.1
OG0000222	Utg857076_18	WP_136799627.1, WP_136796957.1
OG0000223	Utg859388_18	WP_136797786.1
OG0000223	Utg857046_78	WP_136795603.1
OG0000224	Utg857682_161	WP_136799940.1
OG0000225	Utg859982_121	WP_136796339.1
OG0000225	Utg864866_44	WP_136799395.1
OG0000226	Utg857152_57	WP_136795182.1
OG0000227	Utg857992_19	WP_136795610.1
OG0000228	Utg857994_154	WP_136797734.1
OG0000229	Utg857682_96	WP_136797844.1
OG0000230	Utg859098_371, Utg859098_166	WP_136796677.1
OG0000232	Utg859982_75, Utg859982_74, Utg859982_73	WP_167495833.1
OG0000233	Utg859098_376	WP_136799192.1
OG0000234	Utg860006_56	WP_136796624.1
OG0000235	Utg863716_45	WP_136795881.1
OG0000235	Utg857152_83	WP_136795164.1
OG0000236	Utg859098_221	WP_136797246.1, WP_136799836.1
OG0000237	Utg861744_115	WP_136795455.1
OG0000237	Utg857682_142	WP_136799333.1
OG0000238	Utg857682_83	WP_228721474.1
OG0000238	Utg857046_99	WP_228721413.1
OG0000239	Utg865370_16	WP_136796129.1
OG0000239	Utg859236_56	WP_228721463.1
OG0000240	Utg859098_373, Utg860814_39	WP_136798651.1
OG0000241	Utg859236_55	WP_136799335.1
OG0000241	Utg859236_102	WP_136798432.1, WP_217907681.1
OG0000243	Utg857682_39	WP_136795705.1
OG0000244	Utg859982_52	WP_136797096.1
OG0000245	Utg859098_383	WP_217907600.1
OG0000245	Utg859098_51, Utg858494_9	WP_136796580.1
OG0000246	Utg861448_26, Utg857994_14, Utg857152_262	WP_176359995.1, WP_136797596.1, WP_136799357.1
OG0000248	Utg859432_49	WP_136796054.1
OG0000250	Utg859098_87	WP_228721415.1
OG0000252	Utg859982_218	WP_136797006.1
OG0000252	Utg862138_13	WP_136798544.1
OG0000253	Utg858432_42	WP_136798729.1
OG0000254	Utg859076_2	WP_136798805.1, WP_136799990.1
OG0000255	Utg861744_84	WP_228721471.1
OG0000255	Utg859432_74	WP_228721514.1
OG0000257	Utg859236_23	WP_136798972.1
OG0000258	Utg859236_13	WP_136798303.1
OG0000259	Utg860006_137	WP_136795856.1
OG0000260	Utg860814_156	WP_136795470.1
OG0000261	Utg860006_76	WP_228721335.1
OG0000262	Utg859098_276	WP_136796483.1
OG0000264	Utg857152_109	WP_136795150.1
OG0000265	Utg857152_107	WP_136795152.1
OG0000266	Utg857152_69	WP_136795173.1
OG0000267	Utg857046_62, Utg857046_61	WP_136798349.1
OG0000268	Utg860814_179	WP_217907614.1
OG0000268	Utg863716_97	WP_136796766.1
OG0000269	Utg858494_54	WP_228721394.1
OG0000269	Utg858494_55	WP_136798040.1
OG0000270	Utg864866_30	WP_136796977.1
OG0000271	Utg857682_56	WP_136799331.1
OG0000273	Utg858494_83	WP_136799640.1
OG0000275	Utg857994_229, Utg857994_230, Utg857994_231	WP_136798312.1
OG0000276	Utg859098_22, Utg861448_32	WP_176360008.1, WP_176360001.1, WP_176360014.1
OG0000277	Utg860006_41	WP_136798455.1, WP_228721430.1
OG0000278	Utg862138_9	WP_136798548.1
OG0000279	Utg859098_146	WP_136796994.1, WP_136796988.1
OG0000281	Utg859388_151	WP_136799054.1, WP_136797818.1, WP_136798858.1, WP_136797825.1, WP_136795978.1, WP_136799050.1
OG0000282	Utg859236_92	WP_136798425.1
OG0000283	Utg861744_134	WP_136795438.1
OG0000284	Utg857300_22	WP_136799707.1, WP_167495665.1, WP_136796354.1
OG0000285	Utg859236_43	WP_275942935.1
OG0000286	Utg860006_77	WP_136795871.1
OG0000288	Utg859098_256	WP_136796288.1
OG0000289	Utg859388_8, Utg859388_7	WP_136795939.1
OG0000290	Utg860006_88	WP_136795867.1
OG0000293	Utg859982_224	WP_136797011.1
OG0000293	Utg862138_17	WP_136798540.1
OG0000295	Utg860006_49	WP_136796618.1
OG0000295	Utg857994_140	WP_267314028.1
OG0000296	Utg857152_73	WP_136795169.1
OG0000297	Utg861744_20	WP_136796115.1
OG0000299	Utg862138_30	WP_228721361.1
OG0000300	Utg861744_126	WP_136795446.1
OG0000301	Utg858494_110	WP_228721397.1
OG0000302	Utg865370_24	WP_217907611.1
OG0000303	Utg860006_19	WP_136795723.1
OG0000304	Utg857682_64	WP_136796863.1
OG0000306	Utg859098_129	WP_136799972.1, WP_176360005.1, WP_176360041.1, WP_176359994.1
OG0000307	Utg862138_5	WP_136798552.1
OG0000307	Utg859982_212	WP_136797001.1
OG0000308	Utg859982_217	WP_136797005.1
OG0000308	Utg862138_12	WP_136798545.1
OG0000309	Utg858494_46	WP_136795648.1, WP_136795359.1
OG0000310	Utg857994_232	WP_217907591.1
OG0000312	Utg858432_93	WP_136798752.1
OG0000313	Utg859982_66	WP_136796153.1
OG0000314	Utg859982_215	WP_136797004.1
OG0000314	Utg862138_10	WP_136798547.1
OG0000316	Utg863716_86	WP_136796772.1
OG0000317	Utg857152_229, Utg859098_266	WP_136799216.1
OG0000317	Utg857152_175	WP_136795878.1
OG0000318	Utg857046_118, Utg857046_111	WP_136796516.1
OG0000320	Utg857152_126, Utg857152_127	WP_136798174.1
OG0000321	Utg859982_133	WP_136798133.1, WP_136799105.1
OG0000322	Utg859098_38, Utg857994_214	WP_136799817.1
OG0000323	Utg857994_24	WP_136796691.1
OG0000324	Utg859236_88	WP_136798385.1
OG0000326	Utg859236_22	WP_136798251.1
OG0000327	Utg859982_6	WP_136799265.1
OG0000331	Utg857994_45	WP_136796720.1
OG0000332	Utg857992_25, Utg857992_26	WP_136799111.1
OG0000333	Utg857152_84	WP_136795163.1
OG0000334	Utg857994_81, Utg861744_27	WP_136796110.1
OG0000335	Utg857152_112	WP_136795148.1
OG0000336	Utg860006_136	WP_136795857.1
OG0000337	Utg862138_52	WP_136796546.1
OG0000338	Utg857152_64	WP_136795177.1
OG0000339	Utg859982_81	WP_136797650.1
OG0000342	Utg859750_7	WP_167495933.1, WP_267314002.1, WP_228721486.1
OG0000342	Utg858494_15	WP_217907599.1, WP_176360107.1, WP_176360100.1
OG0000343	Utg858432_41	WP_136798728.1
OG0000344	Utg857046_33	WP_136796304.1
OG0000346	Utg865370_23	WP_167495793.1
OG0000348	Utg859076_6	WP_136798409.1
OG0000349	Utg860006_78	WP_136795870.1
OG0000350	Utg857682_131	WP_136797878.1
OG0000351	Utg857046_63	WP_136798348.1
OG0000352	Utg857152_37	WP_136795198.1
OG0000353	Utg859982_181	WP_136797713.1
OG0000355	Utg860814_93	WP_136796481.1
OG0000356	Utg859098_215	WP_136795786.1
OG0000357	Utg859432_51	WP_136796056.1
OG0000358	Utg857152_203	WP_136799323.1
OG0000359	Utg857682_57	WP_136799330.1
OG0000360	Utg857490_30	WP_136798124.1
OG0000361	Utg859388_64	WP_176360071.1
OG0000362	Utg857992_13	WP_136798622.1
OG0000364	Utg858494_57, Utg863716_12, Utg863716_13	WP_136799030.1
OG0000365	Utg857152_129	WP_136799028.1
OG0000366	Utg857152_194	WP_136799525.1, WP_136799524.1, WP_136795920.1
OG0000367	Utg864866_81, Utg864866_80	WP_136795270.1
OG0000370	Utg857994_37	WP_136796262.1
OG0000372	Utg857046_248	WP_136796218.1
OG0000373	Utg857046_230	WP_136796172.1
OG0000374	Utg859982_53	WP_136797097.1
OG0000374	Utg857994_113	WP_136795485.1, WP_136798325.1
OG0000375	Utg857152_124	WP_136796820.1
OG0000377	Utg858494_33, Utg858494_29, Utg859098_387	WP_136799543.1
OG0000377	Utg857682_114, Utg857994_251, Utg857682_132, Utg857682_112	WP_167495625.1
OG0000379	Utg859076_60	WP_136796120.1, WP_136798265.1
OG0000380	Utg858498_7	WP_136795812.1
OG0000381	Utg858432_57	WP_228721444.1
OG0000383	Utg857994_131	WP_136795342.1
OG0000384	Utg858432_115	WP_136797954.1
OG0000384	Utg859098_420	WP_136795632.1
OG0000385	Utg860006_15	WP_136796607.1, WP_136795722.1
OG0000386	Utg859982_125	WP_136799313.1, WP_167495663.1
OG0000387	Utg857046_158	WP_136798995.1
OG0000388	Utg859388_69	WP_136798003.1
OG0000390	Utg859098_259	WP_136799223.1
OG0000391	Utg859388_80	WP_136798011.1
OG0000392	Utg859432_48	WP_136796053.1
OG0000393	Utg859388_122	WP_217907665.1, WP_136799201.1
OG0000394	Utg858432_118	WP_136797957.1
OG0000395	Utg859388_134	WP_136795845.1
OG0000396	Utg857046_205	WP_136795747.1
OG0000397	Utg859098_263	WP_136799219.1
OG0000398	Utg859388_138, Utg857046_187	WP_136797241.1
OG0000399	Utg857994_19	WP_136796872.1
OG0000400	Utg857994_148	WP_136797743.1
OG0000401	Utg857490_22, Utg859098_281	WP_136798295.1
OG0000403	Utg859388_57	WP_136797989.1
OG0000404	Utg858432_29	WP_167495839.1
OG0000406	Utg858432_101	WP_136795200.1
OG0000408	Utg857046_206	WP_136795748.1
OG0000409	Utg859098_197, Utg859098_196	WP_136795796.1
OG0000410	Utg860814_206, Utg860814_207	WP_136796803.1
OG0000412	Utg866558_8	WP_136796474.1
OG0000413	Utg862138_42	WP_136799397.1, WP_136798200.1
OG0000414	Utg864866_32	WP_136796979.1
OG0000417	Utg857994_91	WP_136799378.1, WP_136799719.1
OG0000418	Utg862138_20	WP_136798538.1
OG0000419	Utg860006_86	WP_136795869.1
OG0000420	Utg859388_60	WP_136797992.1
OG0000422	Utg857046_203	WP_136795745.1
OG0000423	Utg859098_157	WP_136799855.1
OG0000424	Utg859236_20	WP_136799131.1
OG0000425	Utg858494_44, Utg858432_11	WP_136798280.1
OG0000426	Utg859098_264	WP_167495870.1
OG0000427	Utg857490_6	WP_136798102.1
OG0000428	Utg859388_59	WP_136797991.1
OG0000429	Utg866558_37	WP_136797960.1
OG0000430	Utg859098_145, Utg859098_134	WP_136796992.1
OG0000431	Utg859388_150	WP_136799038.1, WP_136799032.1
OG0000432	Utg857046_240	WP_136799750.1
OG0000433	Utg857046_260	WP_136797392.1, WP_217907637.1
OG0000434	Utg857046_132	WP_136795621.1
OG0000434	Utg860814_138	WP_136798965.1
OG0000437	Utg859236_103	WP_136795141.1
OG0000439	Utg859982_185	WP_136797715.1
OG0000440	Utg859982_195	WP_136798367.1, WP_167495880.1
OG0000442	Utg859098_172	WP_136798502.1
OG0000442	Utg859076_63, Utg859236_124, Utg859098_171	WP_136799662.1
OG0000443	Utg861744_142	WP_176360012.1
OG0000444	Utg859098_354	WP_136795830.1
OG0000445	Utg859098_121	WP_136799851.1
OG0000447	Utg859388_92	WP_136799250.1
OG0000448	Utg859982_7	WP_136799264.1
OG0000451	Utg865370_18	WP_136799001.1
OG0000453	Utg857152_117	WP_136796189.1
OG0000457	Utg864866_63	WP_217907739.1
OG0000458	Utg866558_25	WP_136797971.1
OG0000459	Utg859098_217	WP_136799294.1
OG0000460	Utg858432_142	WP_136796657.1
OG0000461	Utg860814_196	WP_136796552.1
OG0000462	Utg859388_61	WP_228721518.1
OG0000463	Utg859982_12	WP_136799259.1
OG0000464	Utg858494_63	WP_217907710.1
OG0000465	Utg857046_20	WP_136797917.1, WP_167495636.1
OG0000466	Utg857046_29	WP_136795597.1
OG0000467	Utg861744_129	WP_136795443.1
OG0000468	Utg859982_19	WP_136799254.1
OG0000469	Utg857152_63	WP_136795178.1
OG0000470	Utg858432_109	WP_136797950.1
OG0000471	Utg859750_61	WP_136799592.1
OG0000472	Utg860006_132	WP_136798286.1
OG0000473	Utg861744_130	WP_136795442.1
