OG0000006	WP_136807043.1	WP_011792901.1
OG0000007	WP_228723385.1	WP_011791331.1
OG0000007	WP_136805469.1	WP_010939647.1
OG0000007	WP_136806719.1	WP_011791362.1
OG0000007	WP_136806549.1	WP_223294679.1
OG0000008	WP_136809211.1	WP_010939710.1
OG0000008	WP_136806594.1	WP_011793161.1
OG0000008	WP_136808272.1	WP_011791419.1
OG0000008	WP_136806200.1	WP_011791653.1
OG0000009	WP_217909495.1	WP_011792516.1, WP_011787365.1
OG0000009	WP_136807801.1	WP_011791502.1
OG0000010	WP_136805343.1	WP_011792212.1
OG0000010	WP_136810734.1	WP_011792554.1, WP_011791544.1
OG0000010	WP_217909528.1	WP_010937635.1
OG0000011	WP_228723280.1	WP_011791648.1
OG0000011	WP_136809871.1	WP_010937320.1
OG0000011	WP_136809894.1	WP_010938006.1
OG0000012	WP_167506099.1	WP_011791325.1
OG0000012	WP_167505807.1	WP_010938711.1
OG0000012	WP_136805114.1	WP_011791433.1
OG0000012	WP_136806856.1	WP_011793127.1
OG0000013	WP_136806862.1, WP_136806858.1	WP_010937456.1
OG0000013	WP_217909556.1, WP_136810308.1	WP_010937451.1
OG0000015	WP_228723428.1	WP_011792453.1
OG0000018	WP_136808685.1	WP_011791583.1
OG0000018	WP_136806347.1	WP_011787361.1
OG0000018	WP_167505931.1	WP_011793112.1
OG0000019	WP_136810058.1	WP_010938382.1
OG0000020	WP_136807644.1	WP_010937483.1
OG0000021	WP_136808857.1	WP_011791398.1
OG0000021	WP_136807472.1, WP_136806474.1	WP_011791863.1
OG0000022	WP_136810453.1	WP_011791894.1, WP_043629373.1
OG0000023	WP_136808184.1, WP_136809091.1, WP_136806772.1, WP_136808959.1	WP_010939713.1, WP_011792776.1
OG0000024	WP_136810505.1	WP_011791375.1
OG0000024	WP_136810309.1	WP_010940347.1
OG0000024	WP_136806526.1	WP_011792124.1
OG0000026	WP_136806848.1	WP_010940054.1
OG0000026	WP_136810287.1	WP_010938934.1
OG0000027	WP_136809850.1, WP_136809710.1	WP_011791819.1, WP_011792816.1, WP_011791657.1
OG0000028	WP_136805931.1	WP_011791856.1
OG0000028	WP_136808657.1, WP_136809938.1	WP_043629613.1
OG0000028	WP_136810259.1, WP_136810307.1	WP_010940221.1
OG0000028	WP_136806863.1	WP_043629606.1, WP_010940474.1
OG0000029	WP_136805378.1	WP_010939259.1
OG0000030	WP_217909491.1	WP_010938266.1
OG0000030	WP_136805937.1	WP_011792766.1
OG0000031	WP_136810558.1	WP_011792678.1
OG0000033	WP_167505882.1	WP_011792395.1
OG0000033	WP_136809276.1	WP_011792568.1
OG0000034	WP_136808271.1	WP_011791418.1
OG0000034	WP_136806199.1	WP_011791654.1
OG0000035	WP_136808043.1, WP_136809230.1	WP_011792514.1, WP_181409361.1, WP_011791918.1, WP_010939346.1, WP_011792644.1
OG0000036	WP_136809873.1	WP_011793195.1
OG0000036	WP_228723279.1	WP_011791649.1
OG0000036	WP_217909530.1, WP_217909458.1	WP_043629516.1
OG0000037	WP_136809409.1	WP_011787303.1
OG0000038	WP_136808396.1	WP_010938341.1
OG0000038	WP_136805514.1	WP_010938662.1
OG0000039	WP_136808159.1	WP_010940169.1, WP_010940065.1
OG0000040	WP_136808531.1	WP_010937647.1
OG0000040	WP_217909564.1, WP_136808530.1	WP_011787337.1
OG0000040	WP_136805340.1	WP_043629357.1, WP_010937654.1
OG0000041	WP_136806198.1	WP_011791655.1
OG0000041	WP_217909485.1	WP_011791420.1
OG0000042	WP_217909626.1	WP_011792510.1
OG0000042	WP_136808551.1, WP_136809846.1	WP_011791387.1
OG0000042	WP_275942834.1	WP_011792450.1
OG0000043	WP_136808860.1, WP_136807664.1, WP_136810755.1, WP_136809797.1	WP_010938268.1
OG0000045	WP_136810787.1	WP_011792363.1
OG0000046	WP_136805573.1	WP_011792325.1
OG0000046	WP_136807646.1	WP_081428943.1
OG0000047	WP_167505894.1	WP_011793001.1, WP_011787324.1
OG0000047	WP_136809825.1, WP_136806956.1, WP_136808498.1	WP_223294624.1
OG0000048	WP_136808633.1, WP_136808926.1, WP_136810226.1	WP_010940286.1
OG0000048	WP_136809330.1	WP_011792918.1
OG0000048	WP_136809719.1	WP_011792687.1
OG0000049	WP_167505764.1	WP_011792396.1
OG0000052	WP_136805929.1	WP_010939677.1
OG0000052	WP_136805660.1, WP_136810349.1	WP_011791785.1
OG0000053	WP_136805444.1	WP_011792107.1
OG0000053	WP_136808276.1, WP_136808277.1	WP_011787362.1
OG0000053	WP_228723307.1	WP_011792251.1
OG0000054	WP_217909504.1	WP_011792972.1
OG0000056	WP_136807302.1	WP_011791723.1
OG0000058	WP_136806611.1	WP_010938574.1
OG0000059	WP_136808864.1	WP_010937832.1
OG0000060	WP_136809295.1, WP_136806703.1	WP_011792468.1
OG0000061	WP_136810227.1, WP_136808925.1, WP_136808634.1	WP_011791554.1
OG0000061	WP_136809259.1	WP_010939071.1
OG0000062	WP_228723330.1	WP_010939658.1
OG0000062	WP_136809331.1	WP_011791830.1
OG0000062	WP_136808854.1	WP_010937479.1
OG0000063	WP_136807527.1, WP_136805302.1	WP_010937703.1
OG0000064	WP_136809121.1, WP_136808385.1, WP_136806628.1	WP_011792376.1
OG0000065	WP_136805814.1	WP_010938364.1
OG0000066	WP_136808878.1	WP_014524570.1
OG0000066	WP_136805978.1	WP_011791664.1
OG0000067	WP_136805282.1	WP_011791864.1
OG0000067	WP_217909523.1	WP_010937478.1
OG0000067	WP_136808855.1, WP_217909512.1, WP_136806475.1	WP_010939732.1
OG0000068	WP_136810010.1	WP_011792000.1
OG0000069	WP_136810172.1, WP_167505940.1, WP_136810048.1	WP_010940354.1
OG0000071	WP_228723383.1, WP_136810775.1, WP_136808181.1	WP_010940006.1, WP_010938017.1
OG0000071	WP_136806381.1	WP_010937857.1
OG0000072	WP_136808180.1, WP_136810774.1	WP_010940007.1
OG0000072	WP_136806380.1	WP_010937856.1
OG0000074	WP_136808322.1	WP_011791681.1
OG0000074	WP_136806244.1	WP_010939694.1
OG0000076	WP_136810692.1	WP_223294670.1
OG0000077	WP_136807493.1	WP_010938705.1
OG0000077	WP_136805418.1	WP_011792992.1
OG0000078	WP_136805515.1, WP_136808055.1	WP_011792202.1
OG0000079	WP_228723251.1, WP_136805063.1	WP_011792883.1
OG0000080	WP_136808832.1	WP_223294589.1
OG0000082	WP_136805468.1	WP_011793183.1
OG0000082	WP_136807887.1	WP_010937942.1, WP_010939878.1, WP_010939503.1, WP_011793168.1, WP_010937359.1
OG0000083	WP_136810228.1	WP_011791490.1
OG0000083	WP_167506038.1	WP_223294658.1, WP_011792935.1
OG0000083	WP_167505856.1	WP_010938152.1
OG0000084	WP_136810442.1, WP_228723270.1, WP_136806523.1	WP_011791721.1
OG0000085	WP_136810493.1, WP_136810788.1	WP_011791400.1
OG0000085	WP_136809115.1	WP_011792371.1
OG0000086	WP_136810651.1, WP_136808115.1	WP_011792617.1
OG0000086	WP_136806960.1	WP_011792094.1
OG0000086	WP_136808581.1	WP_011792911.1
OG0000088	WP_136806105.1, WP_136810693.1	WP_011792102.1
OG0000091	WP_136805623.1	WP_043629736.1
OG0000092	WP_136806535.1, WP_136806715.1	WP_011791541.1
OG0000093	WP_136808679.1, WP_136810770.1, WP_136809320.1, WP_136806918.1	WP_010938329.1
OG0000094	WP_136808502.1	WP_011791565.1
OG0000095	WP_136810701.1	WP_011792244.1
OG0000096	WP_136805987.1, WP_136810724.1, WP_136805676.1, WP_136805682.1	WP_011791391.1
OG0000097	WP_136807121.1	WP_011792054.1
OG0000098	WP_176371599.1	WP_011792837.1
OG0000098	WP_136808348.1	WP_010938015.1
OG0000099	WP_167506002.1	WP_011792998.1
OG0000100	WP_136806987.1, WP_136809686.1	WP_010939709.1, WP_011791837.1
OG0000101	WP_275942865.1, WP_275942866.1	WP_010939270.1, WP_011792822.1
OG0000102	WP_136809955.1, WP_136808045.1, WP_136805120.1	WP_010940470.1
OG0000103	WP_136807934.1, WP_136809372.1	WP_010938528.1
OG0000104	WP_136807975.1	WP_010939083.1, WP_014524275.1
OG0000105	WP_136805297.1, WP_136809443.1	WP_010938500.1
OG0000106	WP_167506040.1, WP_136807483.1, WP_136809270.1	WP_011792615.1
OG0000107	WP_136805501.1	WP_010937936.1
OG0000110	WP_136807030.1, WP_136810690.1	WP_010939354.1
OG0000112	WP_136808002.1, WP_136809976.1	WP_011792830.1, WP_011792050.1
OG0000113	WP_136809724.1	WP_010940378.1
OG0000114	WP_136810572.1	WP_011792216.1
OG0000114	WP_136810511.1	WP_010938595.1
OG0000115	WP_136808017.1	WP_010939125.1
OG0000116	WP_136807842.1	WP_011791823.1
OG0000117	WP_136810060.1	WP_011791822.1
OG0000118	WP_136810061.1	WP_011791821.1
OG0000119	WP_136806532.1	WP_011793090.1
OG0000120	WP_217909522.1	WP_011793100.1
OG0000120	WP_176371624.1	WP_010939361.1
OG0000121	WP_136808693.1	WP_011787357.1
OG0000121	WP_136808681.1, WP_136808529.1	WP_011791564.1
OG0000122	WP_136806197.1, WP_217909611.1	WP_011792231.1
OG0000125	WP_217909486.1, WP_136809889.1, WP_228723249.1, WP_136806029.1	WP_011791967.1
OG0000125	WP_136809223.1, WP_136809049.1	WP_011791647.1
OG0000126	WP_136805307.1	WP_010940460.1
OG0000127	WP_136810542.1	WP_010937986.1
OG0000127	WP_136810543.1	WP_181409358.1
OG0000128	WP_136806650.1, WP_136806346.1	WP_011791538.1
OG0000129	WP_136805861.1	WP_010937945.1
OG0000130	WP_217909449.1	WP_223294580.1, WP_011176619.1
OG0000131	WP_136805439.1	WP_011791342.1
OG0000131	WP_136805333.1	WP_011792836.1, WP_010937626.1
OG0000132	WP_136809264.1	WP_010940606.1
OG0000132	WP_136810658.1, WP_136808489.1, WP_136808075.1	WP_010939230.1
OG0000133	WP_267313775.1	WP_010938383.1
OG0000134	WP_167505926.1	WP_010938551.1
OG0000135	WP_136807997.1, WP_136809233.1	WP_011791597.1
OG0000135	WP_136808902.1, WP_136806993.1, WP_136805180.1	WP_011792726.1
OG0000136	WP_136806325.1	WP_049758095.1
OG0000136	WP_136806313.1	WP_223294604.1
OG0000138	WP_136807292.1	WP_010940324.1
OG0000139	WP_136807925.1	WP_011176667.1
OG0000139	WP_136805666.1, WP_136805160.1, WP_136808274.1, WP_217909541.1, WP_136808674.1, WP_228723381.1, WP_228723284.1, WP_136809269.1, WP_136808774.1, WP_136810434.1	WP_011792530.1
OG0000142	WP_267313776.1	WP_011792996.1
OG0000143	WP_136806623.1	WP_011792337.1
OG0000144	WP_136806979.1	WP_011792804.1, WP_010938541.1
OG0000145	WP_217909534.1, WP_136807978.1, WP_136809855.1	WP_043629618.1
OG0000146	WP_136807750.1	WP_011792250.1, WP_010938190.1
OG0000150	WP_136806150.1, WP_136808039.1	WP_010939076.1
OG0000152	WP_275942862.1	WP_011792323.1
OG0000152	WP_136806728.1	WP_010940001.1
OG0000153	WP_275942867.1	WP_010940352.1
OG0000154	WP_167506086.1	WP_011792501.1
OG0000154	WP_136805824.1	WP_011792990.1
OG0000156	WP_136809224.1	WP_011791646.1
OG0000157	WP_136806914.1	WP_014524605.1, WP_010940371.1, WP_010940197.1, WP_010938057.1, WP_011792645.1, WP_049758070.1, WP_010938275.1
OG0000159	WP_136808991.1	WP_010939223.1
OG0000160	WP_136809501.1, WP_136810489.1	WP_010939839.1
OG0000161	WP_136809610.1, WP_136808649.1	WP_010939916.1
OG0000162	WP_176371613.1, WP_136810357.1	WP_010938840.1, WP_011792479.1, WP_011791513.1
OG0000163	WP_136809154.1, WP_136810044.1	WP_010940363.1
OG0000164	WP_136807039.1	WP_011791543.1
OG0000164	WP_136805985.1	WP_011791450.1
OG0000165	WP_136805173.1	WP_011787399.1, WP_010938560.1
OG0000166	WP_136808362.1	WP_011791768.1
OG0000168	WP_136808711.1	WP_010937578.1, WP_010937835.1, WP_010939250.1, WP_010939253.1
OG0000169	WP_136805317.1	WP_011792420.1
OG0000169	WP_136810655.1, WP_136808753.1	WP_010937667.1
OG0000170	WP_136807744.1, WP_136808008.1	WP_011792245.1
OG0000172	WP_136808406.1	WP_011791937.1
OG0000173	WP_136809414.1, WP_136808642.1	WP_010939858.1
OG0000174	WP_136805459.1	WP_011792674.1
OG0000179	WP_153307116.1, WP_136807858.1, WP_136807855.1	WP_010938734.1, WP_010939715.1, WP_010939359.1
OG0000180	WP_153307152.1, WP_136808735.1	WP_011792418.1, WP_010937666.1, WP_010938677.1
OG0000181	WP_136805363.1, WP_136809823.1, WP_136808696.1, WP_136807981.1	WP_043629990.1
OG0000183	WP_228723410.1	WP_011791957.1
OG0000184	WP_228723354.1	WP_010940610.1
OG0000185	WP_136806361.1	WP_081428874.1
OG0000185	WP_167506014.1	WP_011791484.1
OG0000187	WP_136810561.1, WP_136810573.1	WP_010940180.1
OG0000189	WP_136806173.1	WP_011791869.1
OG0000190	WP_136807401.1	WP_010939066.1, WP_011793101.1
OG0000191	WP_136808229.1	WP_010938461.1
OG0000192	WP_136809039.1	WP_011791950.1
OG0000193	WP_136805815.1	WP_010939362.1
OG0000194	WP_136809374.1	WP_011787414.1
OG0000194	WP_136809138.1	WP_010939235.1
OG0000195	WP_136806931.1, WP_136805518.1	WP_011791944.1
OG0000196	WP_136806898.1	WP_011791954.1
OG0000199	WP_136807135.1, WP_136806350.1	WP_011792175.1
OG0000200	WP_136809135.1	WP_010939353.1, WP_011176580.1
OG0000201	WP_136805810.1	WP_011791421.1, WP_011792846.1
OG0000202	WP_136805949.1, WP_136808168.1	WP_011793009.1
OG0000203	WP_136807482.1	WP_011791587.1
OG0000203	WP_136808157.1	WP_011791454.1
OG0000204	WP_136807636.1	WP_011793045.1
OG0000204	WP_136806859.1	WP_011791698.1, WP_011793107.1, WP_011791422.1, WP_011791438.1
OG0000205	WP_136806602.1	WP_010937341.1
OG0000205	WP_136807533.1	WP_011791913.1
OG0000206	WP_136807368.1, WP_136807835.1, WP_136805576.1	WP_010939741.1
OG0000207	WP_167505868.1	WP_011792220.1
OG0000207	WP_136809059.1, WP_167506005.1	WP_010940291.1
OG0000208	WP_136809058.1, WP_136809431.1	WP_011791552.1
OG0000208	WP_136807405.1	WP_010939070.1
OG0000209	WP_136806115.1	WP_011792598.1
OG0000209	WP_136808597.1	WP_011791412.1
OG0000210	WP_136809249.1, WP_228723260.1	WP_010937439.1, WP_014524330.1
OG0000211	WP_136806117.1	WP_011787346.1
OG0000213	WP_136809857.1, WP_136808224.1	WP_223294656.1
OG0000214	WP_136805223.1	WP_011793117.1
OG0000214	WP_136805224.1	WP_011793116.1
OG0000215	WP_136805888.1	WP_010937992.1
OG0000216	WP_136810393.1, WP_136810380.1	WP_010938636.1, WP_011793129.1
OG0000217	WP_136808462.1	WP_010939133.1
OG0000217	WP_217909515.1	WP_010939603.1, WP_223294665.1
OG0000218	WP_136807454.1	WP_010938558.1
OG0000219	WP_136810124.1, WP_228723302.1	WP_014524381.1
OG0000220	WP_267313742.1	WP_010938294.1
OG0000220	WP_136806530.1	WP_010939219.1
OG0000221	WP_136806708.1, WP_136807954.1	WP_011792772.1
OG0000222	WP_136807668.1	WP_011791920.1
OG0000222	WP_176371617.1	WP_223294689.1
OG0000223	WP_136805449.1	WP_010938648.1
OG0000225	WP_136810492.1	WP_010939784.1
OG0000226	WP_136808024.1	WP_010939105.1, WP_010939106.1
OG0000227	WP_136806844.1	WP_011792871.1
OG0000227	WP_136807703.1	WP_011793143.1
OG0000228	WP_136805425.1	WP_011792579.1
OG0000230	WP_136808340.1, WP_136805725.1, WP_136810425.1	WP_010939852.1
OG0000232	WP_136808671.1	WP_011791500.1, WP_011791499.1
OG0000233	WP_136807470.1, WP_136807079.1	WP_010938704.1
OG0000234	WP_136809667.1, WP_136808391.1	WP_014524184.1, WP_010939427.1
OG0000235	WP_136806161.1	WP_010939791.1
OG0000237	WP_136808645.1, WP_136808788.1	WP_011792782.1, WP_011792427.1
OG0000239	WP_136806443.1	WP_010937469.1
OG0000240	WP_136809429.1	WP_043629138.1
OG0000240	WP_136808195.1	WP_010938105.1, WP_043629997.1, WP_011792780.1, WP_011792799.1
OG0000242	WP_136810242.1, WP_136807044.1	WP_011792730.1
OG0000243	WP_167505957.1, WP_167506053.1, WP_136809228.1	WP_010940402.1
OG0000244	WP_136805179.1, WP_136808944.1, WP_136805598.1	WP_010940229.1
OG0000248	WP_136810636.1	WP_010938759.1
OG0000250	WP_136807876.1	WP_011791427.1, WP_010939149.1
OG0000252	WP_136810199.1	WP_011791958.1
OG0000253	WP_136805098.1	WP_011791802.1, WP_011791801.1
OG0000254	WP_136808635.1	WP_010939526.1
OG0000254	WP_136809591.1	WP_010940325.1
OG0000256	WP_217909455.1	WP_011787314.1
OG0000256	WP_136805221.1	WP_011793118.1
OG0000257	WP_136805933.1, WP_136809111.1	WP_011791929.1
OG0000259	WP_136806277.1	WP_011792770.1
OG0000261	WP_136806180.1	WP_011792785.1
OG0000264	WP_136805621.1, WP_136807989.1	WP_010938076.1
OG0000265	WP_136805218.1, WP_136807991.1	WP_010938078.1
OG0000266	WP_136805215.1, WP_136808013.1	WP_010938217.1
OG0000268	WP_136810188.1, WP_136806647.1	WP_011792764.1
OG0000270	WP_136810057.1	WP_010937324.1
OG0000271	WP_136808782.1	WP_010940288.1
OG0000272	WP_136806955.1, WP_136806802.1, WP_136806953.1	WP_010938742.1
OG0000273	WP_136807712.1	WP_010938516.1
OG0000274	WP_136808895.1	WP_010938265.1
OG0000274	WP_136805938.1	WP_043629524.1
OG0000275	WP_136810708.1	WP_011787355.1
OG0000275	WP_136810722.1, WP_136808436.1	WP_011176658.1
OG0000278	WP_136806893.1	WP_011791959.1
OG0000280	WP_167506098.1, WP_136807903.1	WP_010937609.1
OG0000282	WP_136806172.1	WP_010937849.1, WP_010937434.1
OG0000284	WP_136807131.1	WP_011792788.1
OG0000285	WP_275942858.1	WP_010940031.1
OG0000286	WP_136806181.1	WP_011792784.1
OG0000287	WP_167506055.1, WP_167505793.1	WP_010937317.1
OG0000287	WP_136810343.1	WP_043629761.1
OG0000287	WP_136805686.1	WP_011792648.1
OG0000288	WP_136810346.1	WP_011792198.1
OG0000289	WP_136809883.1	WP_011792229.1
OG0000290	WP_136806187.1	WP_011791783.1
OG0000291	WP_136807599.1	WP_010939194.1
OG0000292	WP_228723310.1	WP_011792092.1
OG0000292	WP_136806548.1	WP_011791915.1
OG0000296	WP_136808009.1	WP_010940232.1, WP_010939150.1
OG0000297	WP_217909516.1	WP_011792575.1
OG0000299	WP_136806912.1	WP_011791465.1
OG0000300	WP_136808630.1	WP_010939567.1, WP_010939601.1
OG0000301	WP_228723311.1	WP_011792454.1
OG0000309	WP_136809778.1, WP_136808543.1	WP_010937603.1
OG0000310	WP_167506100.1	WP_011787359.1
OG0000310	WP_136808920.1	WP_011792945.1
OG0000311	WP_136808308.1	WP_010937595.1
OG0000312	WP_136805146.1	WP_011793105.1
OG0000313	WP_136809226.1	WP_011792492.1
OG0000316	WP_136807841.1	WP_010939745.1
OG0000316	WP_136806641.1	WP_043629054.1
OG0000320	WP_136805834.1, WP_136805760.1, WP_136805596.1	WP_011792826.1
OG0000321	WP_136806264.1	WP_011792110.1
OG0000323	WP_136810855.1	WP_010939476.1
OG0000323	WP_136808320.1	WP_011791621.1
OG0000324	WP_136805807.1	WP_011792866.1
OG0000326	WP_167505953.1, WP_136808449.1	WP_011792611.1
OG0000327	WP_136808350.1	WP_011792744.1
OG0000327	WP_136806378.1	WP_010937853.1
OG0000331	WP_136808291.1	WP_043629609.1
OG0000332	WP_136806839.1	WP_011791449.1
OG0000333	WP_136805778.1, WP_136808004.1	WP_011792647.1
OG0000335	WP_167505898.1	WP_011791909.1
OG0000336	WP_136806276.1	WP_010937968.1
OG0000338	WP_136808018.1	WP_010939124.1
OG0000339	WP_136805374.1, WP_136805866.1	WP_011791786.1
OG0000340	WP_136805959.1	WP_010938005.1
OG0000341	WP_167505941.1	WP_011791904.1
OG0000343	WP_136805096.1	WP_011791800.1
OG0000344	WP_228723245.1	WP_011792447.1
OG0000345	WP_136805954.1	WP_010938967.1
OG0000348	WP_136805681.1, WP_136805957.1	WP_011791623.1
OG0000349	WP_136806182.1	WP_011792783.1
OG0000350	WP_136805507.1	WP_010938092.1
OG0000352	WP_136808040.1	WP_010939077.1
OG0000353	WP_136805411.1	WP_010939841.1
OG0000354	WP_136809086.1, WP_217909493.1	WP_010938317.1
OG0000355	WP_136806707.1	WP_011792771.1
OG0000356	WP_136806349.1	WP_010939497.1
OG0000357	WP_136810634.1	WP_011792314.1
OG0000358	WP_136808757.1	WP_011792626.1
OG0000359	WP_136808781.1	WP_011791553.1
OG0000360	WP_136810531.1	WP_010938090.1
OG0000361	WP_136805292.1, WP_136808652.1	WP_010938503.1
OG0000363	WP_136808563.1	WP_011792691.1
OG0000364	WP_136807809.1	WP_011792640.1
OG0000365	WP_136807807.1, WP_217909465.1, WP_136810497.1	WP_010939592.1, WP_010937330.1
OG0000367	WP_136808894.1	WP_011791636.1
OG0000367	WP_136808096.1	WP_011791518.1
OG0000369	WP_136806108.1, WP_136808637.1, WP_136809272.1, WP_136809943.1	WP_010940010.1
OG0000375	WP_136806552.1, WP_167505818.1	WP_011791652.1
OG0000376	WP_136808897.1	WP_011792547.1
OG0000379	WP_136809157.1, WP_167505933.1	WP_010938720.1, WP_010940036.1
OG0000380	WP_136806321.1, WP_136810769.1	WP_010939093.1
OG0000381	WP_217909464.1, WP_228723248.1, WP_136809206.1	WP_011791991.1
OG0000382	WP_136807888.1	WP_010937943.1, WP_010939504.1, WP_011793167.1
OG0000384	WP_136805247.1, WP_136809760.1	WP_010937551.1
OG0000387	WP_136808564.1	WP_010939695.1
OG0000388	WP_136805296.1	WP_010938501.1
OG0000389	WP_136808820.1	WP_010940621.1
OG0000390	WP_167505877.1	WP_010937704.1, WP_010937714.1
OG0000391	WP_136805305.1	WP_010939193.1
OG0000392	WP_136810637.1	WP_011791927.1
OG0000393	WP_136807487.1	WP_011792321.1
OG0000394	WP_136805250.1, WP_136805334.1	WP_011792428.1
OG0000395	WP_167505969.1	WP_011791505.1
OG0000396	WP_136807940.1	WP_011792627.1
OG0000398	WP_136805873.1	WP_011792462.1
OG0000399	WP_136809940.1	WP_010937883.1
OG0000400	WP_136805430.1	WP_011791616.1
OG0000401	WP_136808491.1	WP_010939095.1
OG0000402	WP_136808692.1	WP_011791561.1
OG0000403	WP_136805283.1	WP_011792485.1
OG0000407	WP_136810663.1, WP_136808484.1, WP_136806995.1	WP_011792056.1
OG0000408	WP_136805335.1, WP_136807941.1	WP_011792429.1
OG0000409	WP_136806338.1	WP_011792140.1
OG0000410	WP_136806612.1	WP_010937473.1
OG0000411	WP_136809092.1, WP_136808186.1, WP_136808185.1	WP_043629982.1
OG0000412	WP_167505827.1	WP_223294696.1
OG0000413	WP_136806020.1, WP_136808203.1	WP_010937629.1
OG0000414	WP_136810059.1	WP_010938768.1, WP_011792538.1
OG0000415	WP_228723236.1	WP_011793093.1
OG0000418	WP_136806903.1, WP_167505773.1	WP_011792638.1
OG0000419	WP_136806185.1	WP_011791482.1
OG0000420	WP_136805286.1	WP_011792487.1
OG0000422	WP_275942842.1	WP_011792752.1
OG0000423	WP_136810696.1	WP_011793124.1
OG0000424	WP_136809866.1	WP_011792329.1
OG0000425	WP_136808202.1, WP_136808474.1	WP_010940414.1
OG0000427	WP_228723281.1, WP_136810555.1	WP_258312758.1
OG0000428	WP_136805285.1	WP_010938540.1
OG0000431	WP_136809255.1	WP_011792086.1
OG0000433	WP_228723294.1	WP_011793177.1
OG0000436	WP_136810727.1	WP_011792988.1
OG0000438	WP_167505905.1	WP_043629227.1
OG0000439	WP_136805415.1, WP_136805412.1	WP_010939842.1
OG0000440	WP_136806014.1, WP_228723349.1, WP_167505955.1	WP_011791680.1
OG0000441	WP_136807604.1, WP_136809122.1, WP_167505881.1, WP_167505985.1	WP_043629623.1
OG0000443	WP_136809231.1	WP_010939164.1
OG0000444	WP_136806301.1	WP_014524613.1
OG0000445	WP_136810687.1, WP_136809633.1	WP_223294686.1
OG0000446	WP_136807889.1	WP_010937614.1, WP_010938736.1
OG0000448	WP_136808349.1	WP_010940009.1, WP_010938014.1
OG0000448	WP_136806379.1	WP_010937854.1
OG0000449	WP_136807799.1, WP_136807501.1, WP_228723382.1	WP_011792406.1
OG0000451	WP_167505949.1	WP_011792624.1
OG0000452	WP_136810407.1, WP_136808826.1, WP_136807000.1, WP_136807001.1	WP_223294646.1
OG0000453	WP_136809202.1	WP_010940146.1
OG0000457	WP_217909663.1	WP_011791333.1
OG0000458	WP_136805266.1	WP_011792053.1
OG0000459	WP_136806351.1	WP_010940242.1
OG0000460	WP_267313765.1	WP_043629230.1
OG0000461	WP_136805473.1	WP_010938112.1
OG0000462	WP_136805287.1	WP_011792486.1
OG0000463	WP_136806383.1	WP_011792431.1
OG0000465	WP_136809698.1	WP_010938458.1, WP_011792597.1, WP_014524374.1
OG0000466	WP_136809720.1	WP_010939080.1
OG0000467	WP_136808627.1	WP_010937632.1
OG0000468	WP_136806389.1	WP_011792746.1
OG0000469	WP_136808019.1	WP_011792195.1
