OG0000007	WP_136809210.1	WP_015404400.1
OG0000008	WP_136805538.1	WP_015403337.1
OG0000008	WP_136806594.1	WP_015403510.1
OG0000008	WP_136808272.1	WP_015404768.1
OG0000009	WP_136810250.1	WP_015405657.1
OG0000009	WP_136807801.1, WP_136805233.1, WP_217909581.1, WP_167506082.1, WP_136810412.1, WP_136806587.1	WP_015405427.1
OG0000010	WP_136809831.1	WP_015404239.1
OG0000010	WP_136807956.1, WP_136809828.1, WP_136805073.1	WP_015404680.1
OG0000010	WP_136807955.1	WP_167320737.1
OG0000010	WP_136810734.1	WP_015404221.1, WP_015404682.1
OG0000011	WP_136806782.1, WP_136810628.1	WP_015403675.1
OG0000012	WP_167506099.1	WP_015405394.1
OG0000012	WP_167505807.1	WP_015403532.1
OG0000012	WP_136805114.1	WP_228130022.1
OG0000012	WP_228723378.1	WP_015403471.1
OG0000013	WP_217909556.1, WP_136810308.1	WP_015404193.1
OG0000013	WP_136810262.1, WP_136810302.1, WP_136810264.1	WP_015404186.1
OG0000014	WP_136808641.1	WP_015403432.1
OG0000014	WP_167505806.1	WP_015403237.1, WP_015405413.1
OG0000014	WP_136809415.1	WP_015403639.1
OG0000015	WP_136806902.1	WP_015404994.1, WP_015405754.1
OG0000015	WP_228723428.1	WP_015403214.1
OG0000016	WP_136807902.1	WP_015405281.1
OG0000018	WP_136806347.1	WP_015405040.1
OG0000018	WP_136808506.1	WP_015404684.1
OG0000018	WP_167505931.1	WP_228130074.1
OG0000019	WP_136810058.1	WP_015403161.1
OG0000020	WP_136810213.1	WP_015405231.1, WP_015404437.1, WP_015405244.1
OG0000020	WP_136807644.1	WP_015404863.1
OG0000020	WP_136809851.1	WP_015403536.1
OG0000021	WP_136807472.1	WP_015405210.1
OG0000022	WP_136810853.1	WP_015402646.1
OG0000022	WP_136806018.1, WP_136805502.1	WP_015405396.1
OG0000023	WP_136806771.1	WP_015403473.1
OG0000023	WP_136808184.1, WP_136809091.1, WP_136806772.1, WP_136808959.1	WP_015403474.1
OG0000023	WP_136806588.1	WP_015402850.1
OG0000024	WP_136810505.1	WP_015405350.1
OG0000024	WP_136806526.1	WP_015402645.1, WP_015402478.1
OG0000024	WP_136810451.1	WP_015403732.1
OG0000025	WP_136810240.1	WP_015403272.1
OG0000025	WP_136807670.1	WP_015405643.1
OG0000025	WP_136810013.1, WP_136808977.1, WP_136806769.1, WP_136806813.1, WP_136806231.1, WP_167505784.1	WP_041916396.1
OG0000026	WP_217909501.1	WP_015403451.1
OG0000026	WP_136806848.1	WP_015403738.1
OG0000026	WP_136807998.1	WP_015403942.1
OG0000027	WP_136809850.1, WP_136809710.1	WP_083907219.1
OG0000027	WP_136807372.1	WP_228130083.1
OG0000028	WP_136808657.1	WP_015404516.1
OG0000028	WP_136809938.1	WP_015405200.1
OG0000028	WP_136810259.1, WP_136810307.1	WP_015404192.1
OG0000029	WP_136805378.1	WP_167320727.1
OG0000029	WP_136805379.1	WP_052326975.1
OG0000029	WP_136806817.1, WP_136805901.1	WP_015403405.1
OG0000030	WP_136805937.1	WP_228130041.1
OG0000031	WP_136810558.1	WP_015404265.1
OG0000031	WP_275942860.1	WP_015405368.1, WP_015403311.1
OG0000032	WP_136805234.1	WP_015404858.1
OG0000032	WP_136810454.1	WP_015402833.1
OG0000032	WP_136807976.1	WP_015403973.1
OG0000032	WP_167506015.1	WP_015403541.1
OG0000033	WP_136809276.1	WP_015403598.1
OG0000034	WP_136808271.1	WP_015404767.1
OG0000035	WP_136810508.1	WP_015402576.1
OG0000035	WP_136810054.1	WP_015404344.1
OG0000035	WP_136808043.1	WP_015403874.1
OG0000035	WP_136809230.1	WP_015403839.1
OG0000037	WP_267313714.1	WP_015404949.1, WP_015404462.1
OG0000038	WP_136808396.1	WP_015404535.1
OG0000038	WP_136805514.1	WP_015402313.1
OG0000038	WP_136805513.1	WP_015402314.1
OG0000039	WP_136805748.1	WP_015405087.1
OG0000040	WP_136808531.1	WP_015404697.1
OG0000040	WP_217909564.1, WP_136808530.1	WP_015404696.1
OG0000040	WP_136805340.1	WP_015403788.1, WP_015404594.1
OG0000041	WP_217909485.1	WP_015404769.1
OG0000041	WP_136808147.1	WP_015403613.1
OG0000042	WP_217909626.1	WP_041916557.1
OG0000042	WP_136808551.1	WP_015403963.1
OG0000042	WP_136809846.1	WP_015404842.1
OG0000042	WP_275942834.1	WP_015404992.1
OG0000043	WP_136808860.1, WP_136807664.1	WP_015402371.1
OG0000044	WP_136810153.1	WP_015404161.1
OG0000045	WP_136810787.1	WP_015402866.1, WP_015402879.1
OG0000045	WP_136805182.1	WP_015404579.1
OG0000045	WP_136806030.1	WP_228130035.1
OG0000046	WP_136805573.1	WP_015402438.1
OG0000046	WP_136808334.1	WP_015405008.1
OG0000046	WP_136807646.1	WP_015404864.1
OG0000047	WP_136809825.1	WP_015405593.1
OG0000047	WP_136808498.1	WP_015404707.1
OG0000048	WP_136809719.1	WP_015404100.1
OG0000049	WP_136810189.1, WP_136809400.1, WP_167505764.1	WP_015404873.1
OG0000050	WP_136809490.1	WP_015403570.1
OG0000050	WP_136809492.1	WP_015403568.1
OG0000051	WP_136805575.1, WP_275942859.1	WP_015404005.1
OG0000051	WP_267313722.1	WP_015403310.1, WP_153304915.1
OG0000053	WP_136805444.1	WP_015404739.1
OG0000053	WP_136808276.1, WP_136808277.1	WP_015405788.1
OG0000053	WP_228723307.1	WP_228130071.1
OG0000054	WP_217909503.1, WP_217909506.1	WP_015404045.1
OG0000055	WP_136808343.1	WP_015405217.1
OG0000057	WP_136809365.1, WP_136807233.1	WP_015403643.1
OG0000057	WP_136808970.1, WP_136805669.1, WP_167506003.1, WP_136810082.1, WP_136808975.1	WP_015403138.1
OG0000058	WP_136806611.1	WP_015402352.1
OG0000058	WP_136810256.1	WP_015405249.1, WP_015404440.1, WP_015405240.1
OG0000058	WP_136806778.1	WP_015403671.1
OG0000059	WP_136809677.1	WP_083907268.1
OG0000059	WP_136808864.1	WP_015403273.1
OG0000060	WP_136809295.1	WP_015403496.1
OG0000060	WP_136806279.1	WP_015404589.1
OG0000061	WP_136805763.1	WP_015402468.1
OG0000062	WP_228723330.1	WP_041916419.1
OG0000063	WP_136806830.1	WP_015405546.1
OG0000063	WP_136807527.1, WP_136805302.1	WP_015404799.1
OG0000064	WP_136809121.1	WP_015405262.1
OG0000064	WP_136808385.1	WP_015404547.1
OG0000064	WP_136806628.1	WP_015402710.1
OG0000065	WP_136805814.1	WP_015402731.1
OG0000067	WP_136805282.1	WP_015404777.1
OG0000069	WP_167505940.1	WP_015403747.1
OG0000069	WP_136810048.1	WP_015404352.1
OG0000071	WP_136806381.1	WP_015405451.1
OG0000072	WP_136806380.1	WP_015405452.1
OG0000073	WP_136809807.1	WP_015405086.1, WP_015405072.1, WP_015402609.1, WP_015403023.1, WP_015403545.1, WP_015403135.1, WP_015402677.1, WP_015403622.1, WP_015402482.1, WP_015403799.1, WP_167320698.1, WP_015402435.1, WP_015403006.1, WP_015403174.1
OG0000074	WP_136809795.1	WP_015402447.1
OG0000076	WP_136810692.1	WP_015405226.1
OG0000077	WP_136807493.1	WP_015404654.1
OG0000077	WP_136805418.1	WP_015404715.1
OG0000078	WP_136807275.1	WP_208598488.1
OG0000078	WP_136805515.1	WP_015402312.1
OG0000078	WP_136808055.1	WP_015403864.1
OG0000079	WP_228723251.1	WP_015402977.1, WP_015405417.1
OG0000079	WP_136805063.1	WP_015404623.1
OG0000080	WP_136808832.1	WP_015403975.1
OG0000080	WP_136809087.1	WP_015405717.1
OG0000081	WP_167505906.1, WP_136810207.1	WP_153304848.1
OG0000081	WP_136809107.1	WP_015402793.1
OG0000082	WP_136806792.1	WP_015404747.1
OG0000082	WP_136807887.1	WP_015405296.1
OG0000085	WP_136810493.1	WP_015403009.1
OG0000085	WP_136810788.1	WP_015404908.1, WP_167320721.1
OG0000085	WP_136809115.1	WP_153304855.1
OG0000086	WP_136810651.1, WP_136808115.1	WP_015403683.1
OG0000086	WP_136808581.1	WP_265588649.1
OG0000087	WP_136805195.1	WP_015402777.1
OG0000087	WP_136807110.1	WP_015404821.1
OG0000088	WP_136810693.1	WP_015405225.1
OG0000091	WP_136809462.1	WP_015402418.1
OG0000091	WP_136805623.1	WP_015404791.1
OG0000092	WP_136806534.1	WP_015403796.1
OG0000092	WP_136806715.1	WP_015402386.1
OG0000093	WP_136806918.1	WP_015402704.1
OG0000094	WP_136810866.1	WP_015404230.1
OG0000094	WP_136808502.1	WP_015404703.1
OG0000095	WP_136809769.1	WP_015403025.1
OG0000095	WP_136810701.1	WP_265588636.1
OG0000097	WP_136807108.1	WP_015404820.1
OG0000097	WP_136807121.1	WP_015403348.1, WP_015403223.1
OG0000098	WP_176371599.1	WP_015405453.1
OG0000099	WP_136808098.1	WP_015403552.1
OG0000100	WP_136806987.1	WP_015404401.1, WP_167320752.1, WP_015404701.1
OG0000100	WP_136809686.1	WP_015404121.1
OG0000101	WP_275942865.1	WP_228130039.1
OG0000102	WP_136805120.1	WP_015405674.1
OG0000103	WP_136807934.1	WP_015404021.1
OG0000103	WP_136809372.1	WP_015402491.1
OG0000104	WP_136808313.1	WP_228130081.1
OG0000104	WP_136807975.1	WP_015403990.1
OG0000105	WP_136805297.1	WP_015404793.1
OG0000105	WP_136809443.1	WP_015402408.1
OG0000106	WP_136807483.1	WP_015403625.1
OG0000106	WP_136809270.1	WP_015404007.1
OG0000107	WP_136810209.1	WP_153304789.1
OG0000107	WP_136805501.1	WP_052326938.1
OG0000108	WP_136806312.1	WP_015405353.1
OG0000108	WP_136805490.1	WP_015402336.1
OG0000109	WP_136806493.1, WP_136810740.1, WP_136810741.1	WP_015404943.1, WP_015405434.1, WP_015405438.1, WP_265588654.1
OG0000110	WP_136810690.1	WP_015405228.1
OG0000112	WP_136808002.1	WP_015403936.1
OG0000112	WP_275942837.1	WP_015404001.1
OG0000113	WP_136809724.1	WP_015404088.1
OG0000114	WP_136810572.1	WP_015404279.1
OG0000114	WP_136810511.1	WP_015402582.1
OG0000115	WP_136808017.1	WP_015403910.1
OG0000115	WP_136806745.1	WP_015404572.1
OG0000116	WP_136805779.1	WP_015402490.1
OG0000117	WP_136810060.1	WP_015403159.1
OG0000118	WP_136810061.1	WP_015403158.1
OG0000119	WP_136806532.1	WP_015402797.1
OG0000121	WP_136808693.1	WP_015403603.1, WP_041916370.1
OG0000121	WP_136808681.1, WP_136808529.1	WP_015404050.1
OG0000122	WP_217909611.1	WP_015403700.1
OG0000123	WP_136810691.1	WP_015405227.1
OG0000126	WP_136805307.1	WP_015404803.1
OG0000126	WP_136805571.1	WP_015402913.1
OG0000127	WP_136810542.1	WP_015404182.1
OG0000127	WP_136810543.1	WP_015404183.1
OG0000128	WP_136806650.1	WP_015402505.1
OG0000128	WP_136806346.1	WP_015405039.1
OG0000129	WP_136805236.1	WP_015402307.1
OG0000130	WP_217909449.1	WP_015402762.1
OG0000131	WP_136805439.1	WP_153304997.1
OG0000131	WP_136805333.1	WP_015404061.1
OG0000132	WP_136810658.1, WP_136808489.1	WP_153305005.1
OG0000133	WP_267313775.1	WP_015403281.1, WP_228130062.1
OG0000134	WP_136805898.1	WP_015402789.1
OG0000134	WP_167505926.1	WP_015405212.1
OG0000135	WP_136807997.1, WP_136809233.1	WP_015403944.1
OG0000135	WP_136806993.1	WP_015403834.1
OG0000136	WP_136806325.1	WP_015405013.1
OG0000136	WP_136806313.1	WP_015405352.1
OG0000137	WP_167506064.1	WP_015403527.1
OG0000142	WP_267313776.1	WP_015404601.1
OG0000142	WP_167505871.1	WP_015405517.1
OG0000143	WP_136806623.1	WP_015402714.1
OG0000144	WP_136806979.1	WP_015404757.1
OG0000144	WP_136805284.1	WP_015404779.1
OG0000145	WP_136807978.1	WP_015402384.1
OG0000147	WP_136805303.1	WP_015404800.1
OG0000149	WP_136809474.1, WP_167505875.1, WP_136806556.1	WP_015404202.1
OG0000150	WP_136806150.1	WP_015404955.1
OG0000150	WP_136808039.1	WP_015403878.1
OG0000151	WP_228723304.1, WP_228723332.1	WP_015404064.1
OG0000152	WP_275942862.1	WP_015402381.1
OG0000152	WP_136806728.1	WP_015402374.1
OG0000153	WP_136806137.1	WP_015404425.1
OG0000153	WP_275942867.1	WP_015402914.1
OG0000154	WP_167506086.1	WP_015403217.1
OG0000155	WP_136807836.1	WP_015404997.1
OG0000158	WP_136805409.1	WP_015403712.1
OG0000159	WP_136810252.1, WP_136808151.1	WP_208598504.1
OG0000159	WP_136806232.1	WP_015404336.1, WP_015403472.1
OG0000159	WP_136808991.1	WP_015403779.1
OG0000160	WP_136810489.1	WP_015402570.1
OG0000162	WP_176371613.1, WP_136810357.1	WP_041916377.1
OG0000163	WP_136809154.1	WP_015403342.1
OG0000163	WP_136810044.1	WP_015404356.1
OG0000164	WP_136805985.1	WP_015403628.1
OG0000165	WP_136810648.1	WP_015402948.1
OG0000166	WP_136808362.1	WP_015405604.1
OG0000166	WP_136810385.1	WP_015404252.1
OG0000167	WP_228723319.1	WP_015403235.1
OG0000168	WP_136808711.1	WP_015403840.1
OG0000169	WP_136805317.1	WP_015404816.1
OG0000170	WP_136808008.1	WP_015403919.1
OG0000171	WP_136805394.1, WP_228723368.1	WP_015404886.1
OG0000171	WP_136805395.1	WP_015404887.1
OG0000172	WP_136808406.1	WP_015404511.1
OG0000173	WP_136809414.1	WP_015403640.1
OG0000173	WP_136808642.1	WP_015403433.1
OG0000174	WP_136805459.1	WP_015402361.1
OG0000176	WP_136808623.1	WP_015403419.1
OG0000178	WP_136809275.1	WP_041916346.1, WP_015403012.1, WP_167320722.1, WP_015404763.1
OG0000179	WP_153307116.1, WP_136807858.1, WP_136807855.1	WP_015403164.1
OG0000180	WP_136808735.1	WP_015403309.1
OG0000181	WP_136805363.1	WP_015404063.1
OG0000182	WP_136807774.1, WP_136807316.1, WP_136810351.1, WP_136805293.1	WP_015404788.1
OG0000183	WP_228723410.1	WP_208598531.1
OG0000184	WP_228723354.1	WP_015403677.1
OG0000184	WP_136808559.1	WP_015404418.1
OG0000185	WP_136806361.1	WP_015405172.1
OG0000185	WP_167506014.1	WP_015404124.1
OG0000186	WP_136807977.1	WP_015403116.1
OG0000187	WP_136810561.1, WP_136810573.1	WP_015404268.1
OG0000188	WP_136810267.1, WP_167506113.1, WP_136806774.1	WP_015403875.1
OG0000189	WP_136806173.1	WP_015404553.1
OG0000190	WP_136808190.1	WP_015404901.1
OG0000191	WP_136807662.1	WP_228130031.1
OG0000191	WP_136808229.1	WP_015402923.1, WP_015403618.1
OG0000193	WP_136805815.1	WP_015402732.1
OG0000194	WP_136809374.1	WP_015402613.1
OG0000194	WP_136809138.1	WP_015403363.1
OG0000195	WP_136805518.1	WP_015402308.1
OG0000196	WP_136806898.1	WP_015405758.1
OG0000197	WP_136810539.1	WP_015404178.1
OG0000197	WP_228723264.1	WP_015402858.1
OG0000198	WP_136806413.1	WP_015405101.1
OG0000199	WP_136807135.1	WP_015403925.1
OG0000199	WP_136806350.1	WP_015405043.1
OG0000200	WP_136809135.1	WP_015405573.1, WP_015403368.1
OG0000201	WP_136805810.1	WP_015402726.1
OG0000202	WP_136805949.1	WP_015403041.1
OG0000202	WP_136808168.1	WP_015403516.1
OG0000203	WP_136807482.1	WP_015403624.1
OG0000203	WP_136808157.1	WP_015405501.1
OG0000204	WP_136807636.1	WP_167320750.1, WP_041916292.1
OG0000205	WP_136806602.1	WP_052326952.1
OG0000209	WP_136806115.1	WP_015403972.1
OG0000210	WP_228723260.1	WP_153304845.1
OG0000211	WP_136806117.1	WP_015402955.1
OG0000212	WP_136808629.1	WP_015403425.1
OG0000213	WP_136809857.1, WP_136808224.1	WP_015402864.1, WP_015404619.1
OG0000214	WP_136805223.1, WP_136805224.1	WP_015403656.1
OG0000215	WP_136805384.1	WP_015405467.1
OG0000215	WP_136805888.1	WP_015403395.1
OG0000216	WP_136810393.1, WP_136810380.1	WP_015403304.1, WP_015404094.1
OG0000217	WP_136808462.1	WP_015404433.1
OG0000218	WP_136807454.1	WP_015405521.1
OG0000219	WP_228723302.1	WP_015403862.1
OG0000221	WP_136806708.1	WP_015402390.1
OG0000222	WP_136807668.1, WP_176371617.1, WP_136810039.1	WP_015404363.1
OG0000223	WP_136805449.1	WP_015404744.1
OG0000223	WP_136809726.1	WP_041916376.1
OG0000225	WP_136810492.1	WP_228130059.1, WP_015402983.1
OG0000226	WP_136808024.1	WP_015403895.1
OG0000227	WP_136806844.1	WP_015405532.1
OG0000228	WP_136805425.1	WP_015404722.1
OG0000229	WP_167505752.1	WP_015403080.1
OG0000230	WP_136808340.1	WP_015405214.1
OG0000232	WP_136808671.1	WP_015404828.1, WP_228130015.1
OG0000233	WP_136807470.1	WP_015405001.1
OG0000234	WP_136808391.1	WP_015404541.1
OG0000235	WP_136806161.1	WP_015402571.1
OG0000236	WP_136810455.1	WP_015402832.1
OG0000237	WP_136808645.1	WP_015403027.1
OG0000237	WP_136808788.1	WP_015403550.1
OG0000238	WP_136810428.1	WP_015403087.1
OG0000238	WP_228723299.1	WP_015403615.1
OG0000239	WP_136809165.1	WP_015403176.1
OG0000240	WP_136809429.1, WP_136808195.1	WP_015404338.1
OG0000241	WP_136808790.1	WP_015404417.1
OG0000241	WP_167506075.1, WP_136808286.1	WP_015404839.1
OG0000242	WP_136810242.1	WP_015405234.1, WP_015404444.1
OG0000242	WP_136807044.1	WP_015405245.1
OG0000243	WP_167505957.1, WP_167506053.1, WP_136809228.1	WP_015404772.1
OG0000244	WP_136808944.1	WP_015404822.1
OG0000248	WP_136810636.1	WP_015402961.1
OG0000250	WP_136807876.1	WP_015405307.1
OG0000252	WP_136806897.1	WP_015405759.1
OG0000253	WP_136805098.1	WP_015405687.1
OG0000256	WP_136805221.1	WP_015403654.1
OG0000257	WP_136805933.1	WP_015404474.1
OG0000257	WP_136809111.1	WP_015403400.1
OG0000258	WP_167505935.1	WP_052327002.1
OG0000259	WP_136806277.1	WP_015404586.1
OG0000260	WP_167506000.1	WP_167320763.1
OG0000261	WP_136806180.1	WP_015404558.1
OG0000262	WP_136806710.1	WP_015405634.1
OG0000264	WP_136805621.1	WP_015403248.1
OG0000264	WP_136807989.1	WP_015403956.1
OG0000265	WP_136805218.1	WP_015403241.1
OG0000265	WP_136807991.1	WP_015403954.1
OG0000266	WP_136805215.1	WP_015403244.1
OG0000266	WP_136808013.1	WP_015403914.1
OG0000268	WP_136810188.1	WP_228130027.1
OG0000268	WP_136806647.1	WP_015402508.1
OG0000269	WP_136810843.1	WP_015404334.1
OG0000269	WP_136810842.1	WP_015404333.1
OG0000270	WP_136810057.1	WP_015403162.1
OG0000271	WP_136808782.1	WP_015402792.1
OG0000272	WP_136806802.1	WP_015403606.1
OG0000273	WP_136809499.1	WP_015403232.1
OG0000273	WP_136807712.1	WP_015404326.1
OG0000274	WP_136805938.1	WP_015403324.1
OG0000275	WP_136810708.1	WP_015404634.1
OG0000275	WP_136810722.1, WP_136808436.1	WP_015404486.1, WP_015404217.1
OG0000276	WP_136805849.1	WP_015404460.1
OG0000277	WP_228723287.1	WP_015404527.1
OG0000278	WP_136806893.1	WP_015405763.1
OG0000279	WP_136808740.1	WP_083907283.1
OG0000279	WP_136810212.1, WP_136810218.1	WP_015405243.1
OG0000280	WP_167506098.1	WP_015405279.1
OG0000280	WP_136807903.1	WP_015405280.1
OG0000281	WP_136807834.1, WP_136807353.1, WP_136805578.1, WP_275942851.1, WP_136807340.1, WP_136807388.1, WP_136807830.1	WP_015405374.1
OG0000283	WP_136808622.1	WP_015403418.1
OG0000284	WP_136807131.1	WP_015403619.1
OG0000285	WP_275942858.1	WP_015404434.1
OG0000286	WP_136806181.1	WP_015404559.1
OG0000287	WP_167506055.1, WP_167505793.1	WP_015402629.1
OG0000288	WP_136810346.1	WP_015405114.1
OG0000290	WP_136806187.1	WP_015404568.1
OG0000291	WP_136807599.1	WP_015404986.1
OG0000292	WP_228723310.1	WP_228130008.1
OG0000293	WP_136806901.1	WP_015405755.1
OG0000295	WP_136808397.1	WP_015404534.1
OG0000296	WP_136808009.1	WP_015403918.1
OG0000297	WP_217909516.1	WP_015403344.1
OG0000298	WP_136809427.1	WP_015404125.1
OG0000299	WP_136806912.1	WP_015405743.1
OG0000300	WP_136808630.1	WP_015403426.1
OG0000301	WP_228723311.1	WP_228130009.1
OG0000302	WP_136809335.1	WP_015403592.1
OG0000305	WP_136806209.1, WP_217909602.1, WP_228723314.1	WP_015403709.1
OG0000306	WP_176371594.1, WP_136806938.1, WP_167505814.1, WP_136807048.1	WP_015405248.1
OG0000307	WP_136806889.1	WP_015405767.1
OG0000308	WP_136806896.1	WP_015405760.1
OG0000309	WP_136808543.1	WP_015403758.1
OG0000310	WP_167506100.1	WP_015404633.1
OG0000310	WP_136810713.1	WP_015404219.1, WP_015404235.1
OG0000311	WP_136808308.1	WP_015405461.1
OG0000312	WP_136805146.1	WP_015405651.1
OG0000313	WP_136810529.1	WP_015404163.1
OG0000314	WP_136806894.1	WP_015405762.1
OG0000316	WP_136806641.1	WP_015402519.1
OG0000317	WP_136807549.1	WP_015404977.1, WP_015402650.1, WP_015405136.1
OG0000317	WP_136806164.1	WP_015402674.1
OG0000318	WP_136810099.1	WP_015402849.1
OG0000319	WP_136809100.1	WP_015403020.1
OG0000320	WP_136805834.1, WP_136805760.1, WP_136805596.1	WP_015403444.1
OG0000321	WP_136810520.1	WP_015404150.1
OG0000322	WP_136808694.1	WP_015404641.1
OG0000323	WP_136808320.1	WP_015404848.1
OG0000324	WP_136808264.1	WP_015404907.1
OG0000325	WP_136805196.1	WP_041916275.1
OG0000325	WP_167506007.1	WP_015405569.1
OG0000326	WP_136808449.1	WP_041916402.1
OG0000327	WP_136806378.1	WP_228130085.1
OG0000331	WP_136808291.1	WP_015405475.1
OG0000332	WP_136806839.1	WP_015405537.1
OG0000333	WP_136805778.1	WP_015403733.1
OG0000333	WP_136808004.1	WP_015403934.1
OG0000334	WP_136809147.1	WP_015403351.1
OG0000335	WP_167505898.1	WP_015403959.1
OG0000336	WP_136806276.1	WP_015404585.1
OG0000337	WP_136805472.1	WP_015405731.1
OG0000338	WP_136808018.1	WP_015403909.1
OG0000339	WP_136805374.1, WP_136805866.1	WP_015403039.1, WP_015405469.1
OG0000340	WP_136805959.1	WP_015403067.1
OG0000341	WP_167505941.1, WP_136806828.1	WP_015405804.1
OG0000343	WP_136805096.1	WP_015405688.1
OG0000344	WP_228723245.1	WP_015404093.1, WP_015403303.1
OG0000345	WP_136805954.1	WP_015403061.1
OG0000346	WP_136809334.1	WP_015403591.1
OG0000347	WP_136806136.1	WP_041916354.1
OG0000348	WP_136805681.1	WP_015403564.1
OG0000348	WP_136805957.1	WP_015403065.1
OG0000349	WP_136806182.1	WP_015404560.1
OG0000352	WP_136808040.1	WP_015403877.1
OG0000353	WP_136805411.1	WP_015404899.1
OG0000354	WP_136809086.1	WP_015405718.1
OG0000354	WP_217909493.1	WP_208598493.1
OG0000355	WP_136806707.1	WP_015402391.1
OG0000356	WP_136806349.1	WP_015405042.1
OG0000357	WP_136810634.1	WP_015402963.1
OG0000358	WP_136808757.1	WP_015403098.1
OG0000360	WP_136810531.1	WP_015404165.1
OG0000361	WP_136805292.1	WP_015404787.1
OG0000362	WP_228723324.1	WP_015402364.1
OG0000363	WP_167505976.1	WP_015402441.1
OG0000364	WP_136807809.1	WP_015404331.1, WP_015403401.1, WP_015402587.1
OG0000365	WP_136807807.1	WP_015402606.1
OG0000365	WP_217909465.1, WP_136810497.1	WP_015402769.1
OG0000366	WP_136806144.1	WP_015402662.1
OG0000367	WP_136808096.1	WP_015402768.1
OG0000368	WP_136807055.1	WP_015403213.1, WP_015402817.1, WP_015403590.1, WP_015403595.1, WP_015402808.1, WP_015405418.1, WP_015403212.1, WP_015404760.1
OG0000369	WP_136806108.1, WP_136808637.1, WP_136809272.1, WP_136809943.1	WP_015402969.1
OG0000370	WP_136809893.1	WP_015402991.1
OG0000372	WP_136809308.1	WP_015403993.1
OG0000372	WP_136809913.1	WP_015403313.1
OG0000373	WP_136809242.1	WP_015403994.1
OG0000373	WP_136809912.1	WP_015403314.1
OG0000374	WP_136808943.1	WP_015404823.1
OG0000374	WP_136809402.1, WP_136807793.1	WP_015403387.1
OG0000375	WP_167505818.1	WP_015403480.1, WP_015403509.1
OG0000376	WP_217909584.1	WP_015403572.1
OG0000376	WP_136808897.1	WP_015405664.1
OG0000377	WP_228723246.1	WP_015403734.1
OG0000378	WP_136806996.1, WP_136808088.1	WP_015403825.1
OG0000379	WP_136809157.1, WP_167505933.1	WP_015404447.1
OG0000380	WP_136806321.1	WP_041916449.1
OG0000380	WP_136810769.1	WP_015404622.1
