OG0000029	Utg323300_179	WP_136797658.1
OG0000030	Utg323160_112	WP_228721452.1
OG0000031	Utg323448_44	WP_136798099.1
OG0000031	Utg323180_78	WP_153305575.1
OG0000031	Utg323392_77, Utg323262_179	WP_153305538.1
OG0000032	Utg323316_338	WP_136795138.1
OG0000032	Utg323300_122	WP_136795593.1
OG0000033	Utg323140_147, Utg323140_146	WP_228721439.1
OG0000034	Utg323392_186, Utg323392_187	WP_136798619.1
OG0000035	Utg323180_199, Utg323262_95, Utg323300_305, Utg323300_236	WP_136796974.1
OG0000038	Utg323990_153	WP_136796619.1
OG0000038	Utg323180_685	WP_136797873.1
OG0000038	Utg323180_684	WP_136797874.1
OG0000039	Utg323316_349	WP_136798188.1
OG0000040	Utg323074_178	WP_136796808.1
OG0000040	Utg323990_200, Utg323990_66	WP_136799761.1
OG0000041	Utg323300_84	WP_136798488.1
OG0000041	Utg323316_196	WP_167495619.1
OG0000042	Utg323180_126	WP_217907590.1
OG0000042	Utg323300_393	WP_136795372.1
OG0000042	Utg323262_141	WP_136799831.1
OG0000042	Utg323152_383	WP_275942936.1
OG0000043	Utg323990_243	WP_136799174.1
OG0000043	Utg323160_116	WP_136799625.1
OG0000045	Utg323180_405	WP_136797441.1
OG0000045	Utg324810_80, Utg323990_79	WP_167495904.1, WP_267314012.1
OG0000045	Utg323300_218	WP_136797412.1
OG0000046	Utg324810_8	WP_136797522.1, WP_136798985.1, WP_136797836.1
OG0000046	Utg323152_235	WP_136796683.1
OG0000046	Utg323180_156	WP_136798359.1
OG0000047	Utg323990_19	WP_167495646.1
OG0000047	Utg323074_155	WP_136798300.1
OG0000048	Utg323266_109	WP_136798807.1, WP_136797116.1
OG0000048	Utg323316_142	WP_136795596.1
OG0000049	Utg323300_370	WP_136797013.1, WP_136798429.1, WP_136798433.1, WP_136795482.1, WP_136799871.1
OG0000051	Utg323316_319	WP_136798861.1
OG0000051	Utg323180_77	WP_153305574.1
OG0000051	Utg323392_76, Utg323262_180, Utg323392_75	WP_267313990.1
OG0000052	Utg323262_71	WP_136798976.1
OG0000052	Utg323152_537	WP_136799751.1
OG0000052	Utg323074_111	WP_136796158.1
OG0000053	Utg323392_224	WP_136797779.1
OG0000053	Utg323180_371, Utg323316_65	WP_228721360.1
OG0000053	Utg323316_144	WP_136795598.1
OG0000055	Utg323152_253	WP_136796674.1
OG0000057	Utg323152_465	WP_136798992.1
OG0000057	Utg323300_441, Utg323632_324, Utg323392_16, Utg323140_160	WP_136799419.1
OG0000058	Utg323180_619	WP_136796804.1
OG0000058	Utg323152_288, Utg323632_274, Utg323152_273, Utg323180_393, Utg323180_545	WP_136799492.1
OG0000059	Utg323316_107	WP_136795559.1
OG0000060	Utg323300_75	WP_136799403.1
OG0000060	Utg323632_306	WP_136796475.1
OG0000060	Utg323990_72	WP_228721336.1
OG0000061	Utg323266_110	WP_136797118.1, WP_136798806.1
OG0000061	Utg323180_315	WP_136798172.1
OG0000062	Utg323392_166	WP_228721376.1
OG0000063	Utg323632_334	WP_136799120.1
OG0000063	Utg323392_142	WP_136798008.1
OG0000064	Utg323990_139	WP_136796630.1
OG0000064	Utg323180_38	WP_136796784.1
OG0000065	Utg323140_2, Utg323180_2	WP_136799671.1
OG0000066	Utg323266_106	WP_136795403.1
OG0000067	Utg323392_165	WP_136797988.1
OG0000068	Utg323180_344	WP_136796932.1
OG0000068	Utg325220_60	WP_136798038.1
OG0000069	Utg323300_182	WP_228721419.1
OG0000069	Utg323262_103	WP_136796966.1
OG0000070	Utg323990_69	WP_136799869.1
OG0000071	Utg323152_559	WP_136799261.1
OG0000072	Utg323152_560	WP_136799262.1
OG0000074	Utg323180_421	WP_136795663.1
OG0000074	Utg325220_79	WP_136799177.1
OG0000077	Utg323074_141	WP_136797723.1
OG0000078	Utg323180_686	WP_136797872.1
OG0000078	Utg323300_294	WP_136795211.1
OG0000079	Utg323160_93, Utg323180_41	WP_136798159.1
OG0000079	Utg323990_42	WP_136798710.1
OG0000081	Utg323180_392, Utg323266_79	WP_136797478.1
OG0000085	Utg323180_592	WP_136796087.1
OG0000086	Utg323392_34	WP_136798754.1
OG0000086	Utg323180_528	WP_136799066.1
OG0000087	Utg323152_497	WP_136798368.1
OG0000088	Utg325220_103	WP_136795954.1
OG0000089	Utg324548_40, Utg323140_37	WP_136797612.1
OG0000091	Utg323180_478	WP_136795688.1
OG0000091	Utg323392_150	WP_267314029.1
OG0000092	Utg323300_130	WP_136796869.1
OG0000092	Utg323180_509	WP_136796490.1
OG0000093	Utg323180_45	WP_136798528.1
OG0000094	Utg323990_23	WP_176360090.1
OG0000094	Utg323074_170	WP_136798304.1
OG0000095	Utg323300_425	WP_136795641.1
OG0000095	Utg323990_63	WP_136799860.1
OG0000096	Utg323392_43	WP_136800027.1
OG0000097	Utg323152_498	WP_228721358.1
OG0000097	Utg323160_75, Utg323266_3, Utg323160_123	WP_136798365.1
OG0000098	Utg323180_520	WP_136796883.1
OG0000098	Utg323152_561	WP_136799263.1
OG0000099	Utg323990_106, Utg323140_213, Utg324810_13, Utg323180_500, Utg323074_101, Utg323074_64	WP_136798797.1
OG0000100	Utg323316_117	WP_136795568.1
OG0000101	Utg323266_38	WP_136796133.1
OG0000102	Utg323632_122	WP_136798740.1
OG0000103	Utg323316_301	WP_136795741.1
OG0000104	Utg323074_23	WP_136796697.1
OG0000104	Utg323316_337	WP_136795137.1
OG0000105	Utg323392_148	WP_167495799.1
OG0000105	Utg323180_490	WP_136795700.1
OG0000106	Utg323300_138	WP_136799199.1
OG0000106	Utg323300_125, Utg323316_317	WP_136797460.1
OG0000107	Utg323266_55	WP_136796997.1
OG0000107	Utg323180_669	WP_136797882.1
OG0000108	Utg323180_244	WP_136795272.1
OG0000108	Utg323392_40	WP_136795821.1
OG0000108	Utg323180_650	WP_136797888.1
OG0000110	Utg323140_35	WP_176359997.1
OG0000112	Utg323300_361	WP_136795162.1
OG0000113	Utg323180_560	WP_136797079.1
OG0000113	Utg323316_179	WP_136795601.1
OG0000114	Utg323448_59	WP_136798085.1
OG0000114	Utg323180_193	WP_136796322.1
OG0000115	Utg323300_341	WP_136795176.1
OG0000116	Utg323300_39	WP_136796906.1
OG0000116	Utg323300_387	WP_136797346.1
OG0000117	Utg323140_129	WP_136796980.1
OG0000118	Utg323140_128	WP_136796981.1
OG0000119	Utg323180_425	WP_228721364.1
OG0000121	Utg323316_251, Utg323316_295, Utg323316_290	WP_136799772.1
OG0000125	Utg323316_156	WP_136799082.1
OG0000126	Utg323392_137	WP_228721374.1
OG0000126	Utg323140_162	WP_136797840.1
OG0000127	Utg323448_31	WP_136798114.1, WP_136799486.1, WP_136798113.1, WP_136799487.1
OG0000128	Utg323180_277	WP_136796763.1
OG0000128	Utg323152_202	WP_136795788.1
OG0000129	Utg323180_691	WP_136797946.1
OG0000130	Utg323140_62, Utg323632_319	WP_136796463.1
OG0000131	Utg323074_120	WP_136797768.1
OG0000133	Utg323140_126	WP_228721521.1
OG0000133	Utg323316_190	WP_136796853.1
OG0000134	Utg323140_101	WP_136797419.1
OG0000134	Utg323152_247	WP_136796679.1
OG0000135	Utg323300_234	WP_136798501.1
OG0000136	Utg323152_230	WP_136795808.1
OG0000136	Utg323392_39	WP_136795820.1
OG0000138	Utg323392_64	WP_136797829.1
OG0000138	Utg323180_280	WP_136799645.1
OG0000142	Utg323180_616	WP_167495789.1
OG0000142	Utg323392_262	WP_167495869.1
OG0000143	Utg323180_33	WP_136796789.1
OG0000144	Utg323392_195	WP_136797809.1
OG0000144	Utg323392_160	WP_136797990.1
OG0000145	Utg323180_511	WP_136795140.1
OG0000147	Utg323392_141	WP_136798009.1
OG0000147	Utg323632_318	WP_136796464.1
OG0000149	Utg323300_144	WP_136795704.1
OG0000150	Utg323152_400	WP_136795891.1
OG0000150	Utg323300_310	WP_136795197.1
OG0000151	Utg323316_242	WP_228721372.1
OG0000152	Utg323180_516	WP_136796510.1
OG0000152	Utg323180_523	WP_136796511.1
OG0000153	Utg323180_413	WP_136795927.1
OG0000153	Utg323300_187	WP_136795650.1, WP_136799344.1
OG0000154	Utg323160_129, Utg323266_10	WP_136796369.1
OG0000156	Utg323316_158	WP_136798439.1, WP_136799326.1, WP_136796151.1, WP_136799083.1
OG0000158	Utg323180_251	WP_136798346.1
OG0000159	Utg324810_14, Utg323180_417	WP_136799875.1
OG0000160	Utg323180_213	WP_136796341.1
OG0000162	Utg323316_178	WP_136795728.1, WP_136796297.1
OG0000163	Utg323160_83	WP_136796117.1
OG0000163	Utg323262_107	WP_136796962.1
OG0000164	Utg323300_166	WP_136798769.1
OG0000165	Utg323140_175	WP_136796042.1
OG0000166	Utg323632_248	WP_136796654.1
OG0000166	Utg324810_90	WP_136796310.1
OG0000167	Utg323152_436	WP_136797693.1
OG0000169	Utg323152_503	WP_136799778.1
OG0000169	Utg323392_14	WP_136799319.1
OG0000170	Utg323300_350	WP_136795168.1
OG0000171	Utg323152_437	WP_228721370.1
OG0000172	Utg323990_178	WP_136796611.1
OG0000173	Utg324810_59	WP_136795452.1
OG0000174	Utg323180_604	WP_136796534.1
OG0000174	Utg323266_90	WP_136799964.1
OG0000176	Utg324810_46	WP_136795439.1
OG0000177	Utg323300_73	WP_136799697.1
OG0000178	Utg323316_122	WP_167495794.1
OG0000180	Utg323262_181, Utg323262_184	WP_136798149.1, WP_136799735.1
OG0000181	Utg323316_243	WP_136799823.1
OG0000182	Utg323392_153	WP_136798335.1, WP_136796291.1, WP_136797999.1
OG0000183	Utg323632_25	WP_228721515.1
OG0000184	Utg323392_66	WP_136799103.1
OG0000184	Utg324548_16	WP_136795383.1
OG0000185	Utg323152_69	WP_136799282.1
OG0000185	Utg323316_113	WP_167495634.1
OG0000187	Utg323448_60, Utg323448_47	WP_136798096.1, WP_136798084.1
OG0000188	Utg323300_307	WP_167495832.1, WP_136797034.1
OG0000189	Utg323990_133	WP_167495659.1
OG0000190	Utg323152_409, Utg323262_17	WP_136799722.1
OG0000190	Utg323140_75	WP_136795971.1
OG0000191	Utg323180_105	WP_136799623.1
OG0000191	Utg323266_48	WP_136798957.1
OG0000193	Utg323140_4, Utg323180_1	WP_136799672.1
OG0000194	Utg323160_22	WP_228721422.1
OG0000194	Utg323160_58, Utg323316_1	WP_275942947.1
OG0000195	Utg323180_690	WP_136797868.1
OG0000196	Utg323632_23	WP_136798543.1
OG0000197	Utg323448_28	WP_136798116.1
OG0000197	Utg323180_590	WP_136795613.1
OG0000198	Utg323152_174	WP_167495725.1
OG0000199	Utg323300_357	WP_136795913.1
OG0000199	Utg323152_198	WP_136799295.1
OG0000200	Utg323160_40	WP_136796236.1
OG0000201	Utg323180_6	WP_167495912.1
OG0000202	Utg325220_64, Utg323140_270	WP_136796191.1
OG0000203	Utg323262_83, Utg323300_137	WP_136799198.1
OG0000203	Utg323262_67	WP_136795326.1
OG0000204	Utg323180_154	WP_136798353.1
OG0000205	Utg323266_99	WP_136796816.1
OG0000206	Utg323180_81, Utg323180_80	WP_275942958.1
OG0000207	Utg323266_113	WP_136798652.1
OG0000208	Utg323266_114	WP_136798653.1
OG0000209	Utg323316_339	WP_136795947.1
OG0000210	Utg323300_167	WP_136796173.1, WP_228721446.1
OG0000211	Utg323140_182	WP_136795944.1
OG0000212	Utg324810_52	WP_136795445.1
OG0000213	Utg323180_404	WP_136799586.1
OG0000215	Utg323152_476	WP_136797669.1
OG0000215	Utg324810_67	WP_136797400.1
OG0000216	Utg323316_146	WP_136796319.1, WP_136796305.1
OG0000217	Utg324548_25	WP_136798268.1
OG0000217	Utg323262_16	WP_217907651.1
OG0000218	Utg323632_371	WP_136799185.1
OG0000219	Utg323180_543	WP_136798902.1
OG0000219	Utg323300_291	WP_136795256.1
OG0000220	Utg323180_556	WP_136799610.1
OG0000221	Utg323180_504	WP_136796482.1
OG0000222	Utg323262_114	WP_136799627.1, WP_136796957.1
OG0000223	Utg323392_219	WP_136797786.1
OG0000223	Utg323316_181	WP_136795603.1
OG0000225	Utg323152_460	WP_136796339.1
OG0000225	Utg323140_111	WP_136799395.1
OG0000226	Utg323300_329	WP_136795182.1
OG0000227	Utg323632_351	WP_136795610.1
OG0000228	Utg323074_134	WP_136797734.1
OG0000229	Utg325220_87	WP_136797844.1
OG0000230	Utg323152_249	WP_136796677.1
OG0000231	Utg323152_458	WP_136799483.1, WP_167495883.1, WP_136799302.1, WP_136799011.1, WP_167495813.1, WP_217907702.1, WP_136799228.1
OG0000232	Utg323152_484, Utg323152_485	WP_167495833.1
OG0000233	Utg323152_10	WP_136799192.1
OG0000234	Utg323990_146	WP_136796624.1
OG0000235	Utg323180_210	WP_136795881.1
OG0000235	Utg323300_358	WP_136795164.1
OG0000236	Utg323152_193	WP_136797246.1, WP_136799836.1
OG0000237	Utg324810_62	WP_136795455.1
OG0000237	Utg323300_24	WP_136799333.1
OG0000238	Utg325220_109	WP_228721474.1
OG0000238	Utg323316_194	WP_228721413.1
OG0000239	Utg323266_22	WP_136796129.1
OG0000239	Utg324548_14	WP_228721463.1
OG0000240	Utg323152_13, Utg323180_454	WP_136798651.1
OG0000241	Utg324548_15	WP_136799335.1
OG0000241	Utg323262_144	WP_136798432.1, WP_217907681.1
OG0000243	Utg323266_94	WP_136795705.1
OG0000244	Utg323152_496	WP_136797096.1
OG0000244	Utg323180_143	WP_136799504.1
OG0000245	Utg323316_355	WP_136796580.1
OG0000246	Utg323180_624	WP_176359995.1, WP_136797596.1, WP_136799357.1
OG0000248	Utg323140_188	WP_136796054.1
OG0000249	Utg323632_328	WP_136797265.1
OG0000250	Utg323152_330	WP_228721415.1
OG0000252	Utg323632_22	WP_136798544.1
OG0000253	Utg323632_102	WP_136798729.1
OG0000255	Utg323140_209	WP_228721514.1
OG0000257	Utg323990_211	WP_136798972.1
OG0000257	Utg324810_19	WP_136796084.1
OG0000258	Utg323074_207, Utg323074_198	WP_136798303.1
OG0000259	Utg323990_75	WP_136795856.1
OG0000260	Utg323180_575	WP_136795470.1
OG0000261	Utg323990_127	WP_228721335.1
OG0000262	Utg323152_139	WP_136796483.1
OG0000264	Utg323262_53	WP_136797181.1
OG0000264	Utg323300_385	WP_136795150.1
OG0000265	Utg323262_60	WP_136797172.1
OG0000265	Utg323300_383	WP_136795152.1
OG0000266	Utg323262_57	WP_136797177.1
OG0000266	Utg323300_345	WP_136795173.1
OG0000267	Utg323316_169	WP_136798349.1
OG0000268	Utg323180_596	WP_217907614.1
OG0000268	Utg323180_274	WP_136796766.1
OG0000269	Utg323448_118	WP_228721394.1
OG0000269	Utg323448_117	WP_136798040.1
OG0000270	Utg323140_132	WP_136796977.1
OG0000271	Utg323266_111	WP_136799331.1
OG0000273	Utg323448_108	WP_136799640.1
OG0000274	Utg323160_113	WP_136798962.1
OG0000276	Utg323152_607, Utg323316_369, Utg323140_3	WP_176360008.1, WP_176360001.1, WP_176360014.1
OG0000277	Utg323990_162	WP_136798455.1, WP_228721430.1
OG0000278	Utg323632_18	WP_136798548.1
OG0000279	Utg323152_269	WP_136796994.1, WP_136796988.1
OG0000281	Utg323392_84	WP_136799054.1, WP_136797818.1, WP_136798858.1, WP_136797825.1, WP_136795978.1, WP_136799050.1
OG0000282	Utg323262_154	WP_136798425.1
OG0000283	Utg324810_45	WP_136795438.1
OG0000284	Utg323300_134	WP_136799707.1, WP_167495665.1, WP_136796354.1
OG0000285	Utg324548_26	WP_275942935.1
OG0000286	Utg323990_126	WP_136795871.1
OG0000288	Utg323152_159	WP_136796288.1
OG0000289	Utg323392_229	WP_136795939.1
OG0000290	Utg323990_110	WP_136795867.1
OG0000291	Utg323152_390	WP_136799698.1
OG0000293	Utg323632_26	WP_136798540.1
OG0000295	Utg323990_154	WP_136796618.1
OG0000295	Utg323074_122	WP_267314028.1
OG0000296	Utg323180_360, Utg323140_32, Utg323300_349	WP_136795169.1
OG0000297	Utg323160_80, Utg323160_79	WP_136796115.1
OG0000298	Utg323316_112	WP_136798649.1
OG0000299	Utg323392_237	WP_136800019.1
OG0000299	Utg323632_41	WP_228721361.1
OG0000300	Utg324810_53	WP_136795446.1
OG0000301	Utg323448_82	WP_228721397.1
OG0000302	Utg323266_31	WP_217907611.1
OG0000303	Utg323990_183	WP_136796608.1, WP_136795723.1
OG0000306	Utg323152_287	WP_136799972.1, WP_176360005.1, WP_176360041.1, WP_176359994.1
OG0000307	Utg323632_13	WP_136798552.1
OG0000308	Utg323632_21	WP_136798545.1
OG0000309	Utg323300_194	WP_136795359.1
OG0000310	Utg323074_211	WP_217907591.1
OG0000311	Utg323152_590	WP_136796702.1
OG0000312	Utg323632_141	WP_136798752.1
OG0000313	Utg323316_67	WP_136799522.1
OG0000314	Utg323632_19	WP_136798547.1
OG0000316	Utg323180_263	WP_136796772.1
OG0000317	Utg323180_167, Utg323152_149	WP_136799216.1
OG0000317	Utg323180_102	WP_136795878.1
OG0000318	Utg323316_214, Utg323316_207	WP_136796516.1
OG0000319	Utg323140_236	WP_228721436.1
OG0000320	Utg323300_402	WP_136798174.1
OG0000321	Utg323316_81	WP_136798133.1
OG0000322	Utg323152_347, Utg323990_34, Utg323074_213	WP_136799817.1
OG0000323	Utg323392_252	WP_167495846.1
OG0000323	Utg323074_32	WP_136796691.1
OG0000324	Utg323262_158	WP_136798385.1
OG0000326	Utg323990_210	WP_136798251.1
OG0000327	Utg323152_563	WP_136799265.1
OG0000328	Utg323074_89	WP_136797205.1
OG0000329	Utg323160_39	WP_136795225.1
OG0000331	Utg323074_59	WP_136796720.1
OG0000332	Utg323632_344, Utg323632_343	WP_136799111.1
OG0000333	Utg323300_359	WP_136795163.1
OG0000334	Utg323392_248, Utg323160_72	WP_136796110.1
OG0000335	Utg323300_388, Utg323300_389	WP_136795148.1
OG0000336	Utg323990_76	WP_136795857.1
OG0000337	Utg323632_59	WP_136796546.1
OG0000338	Utg323300_340	WP_136795177.1
OG0000339	Utg323152_478	WP_136797650.1
OG0000340	Utg323140_255	WP_136798577.1
OG0000341	Utg325220_86	WP_136798700.1
OG0000342	Utg324548_2	WP_167495933.1, WP_267314002.1, WP_228721486.1
OG0000343	Utg323632_101	WP_136798728.1
OG0000344	Utg323316_147	WP_136796304.1
OG0000345	Utg323140_249	WP_136798582.1
OG0000346	Utg323266_30	WP_167495793.1
OG0000347	Utg323300_185	WP_228721417.1
OG0000348	Utg323140_253	WP_136798579.1
OG0000349	Utg323990_125	WP_136795870.1
OG0000350	Utg323266_68, Utg323392_31	WP_136797878.1
OG0000350	Utg323392_33	WP_217907714.1
OG0000351	Utg323316_170	WP_136798348.1
OG0000352	Utg323300_309	WP_136795198.1
OG0000353	Utg323152_411	WP_136797713.1
OG0000355	Utg323180_503	WP_136796481.1
OG0000356	Utg325220_24, Utg323152_199	WP_136795786.1
OG0000357	Utg323140_190	WP_136796056.1
OG0000358	Utg323180_133	WP_136799323.1
OG0000359	Utg323266_112	WP_136799330.1
OG0000360	Utg323448_18	WP_136798124.1
OG0000361	Utg323392_154	WP_176360071.1
OG0000362	Utg323074_50	WP_136796345.1, WP_136796936.1
OG0000362	Utg323632_361	WP_136798622.1
OG0000363	Utg323266_83	WP_136799379.1, WP_136795394.1
OG0000364	Utg323448_115, Utg324810_20, Utg323180_185	WP_136799030.1
OG0000365	Utg323300_405	WP_136799028.1
OG0000366	Utg323180_120	WP_136799525.1, WP_136799524.1, WP_136795920.1
OG0000367	Utg323140_73	WP_136795270.1
OG0000370	Utg323074_44	WP_136796262.1
OG0000372	Utg323316_334	WP_136796218.1
OG0000373	Utg323316_333	WP_136796172.1
OG0000374	Utg323152_495	WP_136797097.1
OG0000375	Utg323300_400	WP_136796820.1
OG0000378	Utg323300_225	WP_136798498.1, WP_136795265.1
OG0000378	Utg323180_281	WP_136799368.1
OG0000379	Utg324548_30	WP_136796120.1, WP_136798265.1
OG0000380	Utg323392_22	WP_136795812.1
OG0000381	Utg323262_166	WP_228721444.1
OG0000383	Utg323074_113	WP_136795342.1
OG0000384	Utg323632_224	WP_136797954.1
OG0000384	Utg323392_7	WP_136795632.1
OG0000385	Utg323990_182	WP_136796607.1
OG0000388	Utg323392_149	WP_136798003.1
OG0000389	Utg325220_115	WP_136799133.1
OG0000390	Utg323152_156	WP_136799223.1
OG0000391	Utg323392_139	WP_136798011.1
OG0000392	Utg323140_187	WP_136796053.1
OG0000393	Utg323392_115	WP_217907665.1, WP_136799201.1
OG0000394	Utg323632_227	WP_136797957.1
OG0000395	Utg323392_102	WP_136795845.1
OG0000396	Utg323316_308	WP_136795747.1
OG0000397	Utg323152_152	WP_136799219.1
OG0000398	Utg323316_283	WP_136797241.1
OG0000399	Utg323074_27	WP_136796872.1
OG0000400	Utg323074_129	WP_136797743.1
OG0000401	Utg323448_26, Utg323152_132	WP_136798295.1
OG0000403	Utg323392_161	WP_136797989.1
OG0000404	Utg323632_90	WP_167495839.1
OG0000406	Utg323300_304, Utg323632_208	WP_136795200.1
OG0000407	Utg323300_231	WP_136798289.1, WP_136798499.1
OG0000408	Utg323316_309	WP_136795748.1
OG0000409	Utg323152_214, Utg323152_215	WP_136795796.1
OG0000410	Utg323180_618	WP_136796803.1
OG0000411	Utg323180_184	WP_136795653.1
OG0000412	Utg323632_307	WP_136796474.1
OG0000413	Utg323632_56	WP_136799397.1, WP_136798200.1
OG0000414	Utg323140_130	WP_136796979.1
OG0000415	Utg323180_424	WP_136799099.1
OG0000417	Utg323316_134	WP_136795336.1
OG0000418	Utg323632_29	WP_136798538.1
OG0000419	Utg323990_112	WP_136795869.1
OG0000420	Utg323392_158	WP_136797992.1
OG0000421	Utg323300_89	WP_136797570.1
OG0000422	Utg323316_306	WP_136795745.1
OG0000423	Utg323152_259	WP_136799855.1
OG0000424	Utg323990_209	WP_136799131.1
OG0000425	Utg323632_72	WP_136798280.1
OG0000426	Utg323152_151	WP_167495870.1
OG0000427	Utg323448_41	WP_136798102.1
OG0000428	Utg323392_159	WP_136797991.1
OG0000429	Utg323632_282	WP_136797960.1
OG0000430	Utg323152_270, Utg323152_281	WP_136796992.1
OG0000431	Utg323140_38	WP_136798587.1
OG0000431	Utg323392_85	WP_136799038.1, WP_136799032.1
OG0000432	Utg323300_442	WP_136799941.1, WP_136796352.1, WP_136799838.1
OG0000432	Utg323152_538	WP_136799750.1
OG0000433	Utg323316_347	WP_136797392.1, WP_217907637.1
OG0000434	Utg323316_227	WP_136795621.1
OG0000434	Utg323180_553	WP_136798965.1
OG0000437	Utg323300_48	WP_217907679.1, WP_275942950.1
OG0000437	Utg323262_143	WP_136795141.1
OG0000439	Utg323152_408	WP_136797715.1
OG0000440	Utg323152_402	WP_136798367.1, WP_167495880.1
OG0000441	Utg323152_388	WP_136799700.1
OG0000442	Utg323152_244	WP_136798502.1
OG0000443	Utg324810_34	WP_176360012.1
OG0000444	Utg323152_45	WP_136795830.1
OG0000445	Utg323152_295	WP_136799851.1
OG0000447	Utg323392_129	WP_136799250.1
OG0000448	Utg323152_562	WP_136799264.1
OG0000449	Utg323152_593	WP_136799022.1, WP_136799207.1, WP_267313993.1
OG0000451	Utg323266_24	WP_136799001.1
OG0000453	Utg323300_394	WP_136796189.1
