OG0000102	WP_136795201.1, WP_136799936.1, WP_136798740.1	WP_010941507.1
OG0000103	WP_136795741.1, WP_136795457.1	WP_010941607.1, WP_010942480.1
OG0000104	WP_136796697.1, WP_136795137.1	WP_262421275.1
OG0000105	WP_167495799.1	WP_010942250.1
OG0000105	WP_136795700.1	WP_010941127.1, WP_010941128.1
OG0000106	WP_136796871.1, WP_136799199.1, WP_136797460.1	WP_010943341.1
OG0000107	WP_136796997.1	WP_010942207.1
OG0000108	WP_136795272.1, WP_136795821.1, WP_136797888.1	WP_010940958.1
OG0000109	WP_217907575.1, WP_217907576.1	WP_010942188.1
OG0000110	WP_176359997.1	WP_235044926.1
OG0000112	WP_136795162.1, WP_136799396.1	WP_010942274.1
OG0000113	WP_136795601.1	WP_010942320.1
OG0000114	WP_136798085.1	WP_010943165.1
OG0000115	WP_136795176.1	WP_010943892.1
OG0000116	WP_136797346.1	WP_010941178.1
OG0000116	WP_136799062.1	WP_010943682.1
OG0000117	WP_136796980.1	WP_010941759.1
OG0000118	WP_136796981.1	WP_010941758.1
OG0000119	WP_228721364.1	WP_010943592.1
OG0000125	WP_136798440.1, WP_136799327.1, WP_136799082.1, WP_228721433.1	WP_010942746.1
OG0000126	WP_228721374.1	WP_010943126.1
OG0000126	WP_136797840.1	WP_010943898.1
OG0000128	WP_136796763.1	WP_010941589.1
OG0000128	WP_136795788.1	WP_010943853.1
OG0000129	WP_136797946.1	WP_010941713.1
OG0000130	WP_136795478.1	WP_010942861.1
OG0000130	WP_136796463.1	WP_235044863.1, WP_010942184.1
OG0000131	WP_136797768.1	WP_010942881.1
OG0000132	WP_228721466.1	WP_010942507.1
OG0000132	WP_136795253.1	WP_010943057.1
OG0000133	WP_228721521.1	WP_010941757.1
OG0000134	WP_136797419.1	WP_010942241.1
OG0000136	WP_136795808.1	WP_010941670.1
OG0000138	WP_136797829.1	WP_010941764.1
OG0000139	WP_176360069.1	WP_010942637.1, WP_010942588.1
OG0000142	WP_167495789.1	WP_010942899.1
OG0000143	WP_136796789.1	WP_010943891.1
OG0000144	WP_136797809.1	WP_010941593.1, WP_041914047.1
OG0000144	WP_136797990.1	WP_010941482.1
OG0000145	WP_136795140.1	WP_010942949.1
OG0000147	WP_136798009.1	WP_010942139.1
OG0000147	WP_136796464.1	WP_010940995.1
OG0000149	WP_136795704.1	WP_276524822.1
OG0000150	WP_136795891.1, WP_136795197.1	WP_010943710.1
OG0000151	WP_228721372.1	WP_010942486.1
OG0000152	WP_136796510.1	WP_010942382.1
OG0000152	WP_136796511.1	WP_010942374.1
OG0000153	WP_136795927.1, WP_136799481.1, WP_136795650.1, WP_136799344.1	WP_010943806.1, WP_010941511.1
OG0000154	WP_136796369.1, WP_136795999.1	WP_010943751.1
OG0000155	WP_136799056.1	WP_010943603.1
OG0000155	WP_136798259.1	WP_010943552.1
OG0000155	WP_136798260.1	WP_010943023.1
OG0000156	WP_136798439.1, WP_136799326.1, WP_136796151.1, WP_136799083.1	WP_010942747.1
OG0000158	WP_136797710.1	WP_010941382.1
OG0000159	WP_136799875.1	WP_010943532.1
OG0000160	WP_136795678.1, WP_136797909.1, WP_136796341.1	WP_010941051.1, WP_010940903.1
OG0000163	WP_136796117.1, WP_136796962.1	WP_010940702.1, WP_010942942.1
OG0000164	WP_136798769.1	WP_010941317.1
OG0000165	WP_136796042.1	WP_010942470.1
OG0000166	WP_136796654.1, WP_136796310.1	WP_010943267.1
OG0000167	WP_136797693.1	WP_010943983.1
OG0000167	WP_136796506.1	WP_010941150.1
OG0000169	WP_136799778.1, WP_136799319.1	WP_010942556.1
OG0000170	WP_136795168.1	WP_010942052.1
OG0000171	WP_136798343.1	WP_010941390.1
OG0000173	WP_136795452.1	WP_010943577.1, WP_010941118.1
OG0000174	WP_136796534.1	WP_010944064.1
OG0000174	WP_136799964.1	WP_235044909.1
OG0000176	WP_228721447.1, WP_136798937.1	WP_010940798.1
OG0000176	WP_136795439.1	WP_010941450.1
OG0000177	WP_167495747.1	WP_010942766.1, WP_010940741.1
OG0000180	WP_267314032.1, WP_136798149.1, WP_136799735.1	WP_010941864.1
OG0000181	WP_136799823.1, WP_136795143.1	WP_010942627.1
OG0000183	WP_136797010.1, WP_228721515.1	WP_010941007.1
OG0000184	WP_136799103.1	WP_010943067.1
OG0000185	WP_167495634.1	WP_041914029.1
OG0000186	WP_136795139.1, WP_136796574.1	WP_010941475.1, WP_010942088.1
OG0000187	WP_136798096.1, WP_136798084.1	WP_010943488.1
OG0000190	WP_136795971.1	WP_010943251.1
OG0000191	WP_136799623.1	WP_010940707.1
OG0000191	WP_136798957.1	WP_010941690.1
OG0000192	WP_136797191.1	WP_010943387.1
OG0000196	WP_136798543.1	WP_010941009.1
OG0000196	WP_228721391.1	WP_010944054.1
OG0000197	WP_136798116.1, WP_136795984.1	WP_010941767.1
OG0000198	WP_167495725.1	WP_010942442.1
OG0000199	WP_136799295.1	WP_010940692.1
OG0000199	WP_136799491.1	WP_010943043.1
OG0000200	WP_136796236.1	WP_010940782.1
OG0000201	WP_167495912.1	WP_010942481.1, WP_010941167.1
OG0000202	WP_136796191.1	WP_010944059.1, WP_010943805.1, WP_010941512.1
OG0000205	WP_136796816.1	WP_275450049.1
OG0000207	WP_136795970.1, WP_136798652.1	WP_010942266.1
OG0000208	WP_136798653.1	WP_010942265.1
OG0000209	WP_136795947.1	WP_010942096.1
OG0000210	WP_136796173.1, WP_228721446.1	WP_010941518.1
OG0000211	WP_136795944.1	WP_010940834.1
OG0000212	WP_136795445.1	WP_010941451.1
OG0000213	WP_136799586.1	WP_010942048.1
OG0000215	WP_136797400.1	WP_010942713.1
OG0000216	WP_136796319.1, WP_136796305.1	WP_010943613.1
OG0000217	WP_136798268.1, WP_217907651.1	WP_010942056.1
OG0000218	WP_136799185.1	WP_010941105.1
OG0000219	WP_136798902.1, WP_136795256.1	WP_010942171.1
OG0000220	WP_136799610.1	WP_010941820.1
OG0000222	WP_136799627.1, WP_136796957.1	WP_010942108.1
OG0000223	WP_136797786.1	WP_010942050.1
OG0000224	WP_136799361.1	WP_010942022.1
OG0000224	WP_136799940.1	WP_010942097.1
OG0000225	WP_136796339.1	WP_010943944.1
OG0000226	WP_136795182.1	WP_010943254.1, WP_010943255.1
OG0000227	WP_136795610.1, WP_136799637.1	WP_010943010.1
OG0000228	WP_136797734.1	WP_010940759.1
OG0000229	WP_136797844.1	WP_010942321.1
OG0000230	WP_136796408.1, WP_136796402.1	WP_010943336.1
OG0000233	WP_136799192.1	WP_010943635.1
OG0000233	WP_136798459.1	WP_010941266.1
OG0000234	WP_136795549.1, WP_136796624.1	WP_010943824.1, WP_010940956.1
OG0000235	WP_136795881.1, WP_136795164.1	WP_010942669.1
OG0000236	WP_136797246.1	WP_235044941.1
OG0000239	WP_136796129.1, WP_228721463.1	WP_010943048.1
OG0000240	WP_136798651.1	WP_010941505.1
OG0000241	WP_136799335.1	WP_010942954.1
OG0000241	WP_136798432.1, WP_217907681.1, WP_136799180.1	WP_010941508.1
OG0000243	WP_136795705.1	WP_010942841.1
OG0000245	WP_136796580.1	WP_010943105.1
OG0000246	WP_176359995.1, WP_136797596.1, WP_136799357.1	WP_045667367.1, WP_235044935.1
OG0000248	WP_136796054.1	WP_010940826.1
OG0000249	WP_136797265.1	WP_010943406.1, WP_010943405.1
OG0000250	WP_228721415.1	WP_010943679.1
OG0000252	WP_136797006.1	WP_010944046.1
OG0000252	WP_136798544.1	WP_010941013.1
OG0000253	WP_136798729.1	WP_010943698.1, WP_010943699.1
OG0000254	WP_136798805.1	WP_010940756.1, WP_010943910.1
OG0000255	WP_228721514.1	WP_010943746.1, WP_010941236.1
OG0000256	WP_136797940.1	WP_010943325.1
OG0000257	WP_136798972.1	WP_010943933.1
OG0000257	WP_136796084.1	WP_010941115.1
OG0000259	WP_136795856.1	WP_010942654.1
OG0000262	WP_136796483.1	WP_010943062.1, WP_010941612.1, WP_010941613.1, WP_010941843.1
OG0000264	WP_136797181.1, WP_136795150.1	WP_010940789.1
OG0000265	WP_136797172.1, WP_136795152.1	WP_010940787.1
OG0000266	WP_136797177.1, WP_136795173.1	WP_010941002.1
OG0000267	WP_136798349.1	WP_010944011.1, WP_010942780.1, WP_010941497.1
OG0000270	WP_136796977.1	WP_010941762.1
OG0000271	WP_136799331.1	WP_010943344.1
OG0000273	WP_136799640.1	WP_010941196.1
OG0000274	WP_136797139.1, WP_136798962.1	WP_010943288.1
OG0000278	WP_136798548.1	WP_010942980.1
OG0000281	WP_136799054.1, WP_136797818.1, WP_136798858.1, WP_136797825.1, WP_136795978.1, WP_136799050.1	WP_010941524.1
OG0000282	WP_136796876.1, WP_136798615.1, WP_136798613.1, WP_136798425.1	WP_010943444.1
OG0000283	WP_136795438.1	WP_010940799.1
OG0000283	WP_136798939.1, WP_136798938.1	WP_010941447.1
OG0000284	WP_136799707.1	WP_010942003.1, WP_010941315.1
OG0000284	WP_167495665.1, WP_136796354.1	WP_010941575.1
OG0000285	WP_275942935.1	WP_010941784.1
OG0000287	WP_136797497.1, WP_167495767.1, WP_167495611.1, WP_136797518.1	WP_010941183.1
OG0000288	WP_136796288.1	WP_010943065.1
OG0000289	WP_136795939.1, WP_136795299.1	WP_010941147.1
OG0000290	WP_136795867.1	WP_010944031.1
OG0000291	WP_136799698.1	WP_010942449.1
OG0000292	WP_136796831.1	WP_010941250.1
OG0000293	WP_136797011.1	WP_010944055.1
OG0000293	WP_136798540.1	WP_010941006.1
OG0000295	WP_267314028.1	WP_010942132.1
OG0000296	WP_136795169.1	WP_010943239.1, WP_010942391.1
OG0000297	WP_136796115.1	WP_010943720.1
OG0000299	WP_136800019.1, WP_228721361.1	WP_010941531.1
OG0000300	WP_136795446.1	WP_010941042.1
OG0000301	WP_228721397.1	WP_010943464.1
OG0000303	WP_136796608.1, WP_136795723.1	WP_235044981.1
OG0000304	WP_217907622.1, WP_136796863.1	WP_010943295.1
OG0000307	WP_136798552.1	WP_010944039.1
OG0000307	WP_136797001.1	WP_010941019.1
OG0000308	WP_136797005.1, WP_136798545.1	WP_010941014.1, WP_010944044.1
OG0000309	WP_136795648.1, WP_136795359.1	WP_010942664.1
OG0000310	WP_217907591.1	WP_010942151.1
OG0000312	WP_136798752.1	WP_010944022.1
OG0000314	WP_136797004.1	WP_010944042.1
OG0000314	WP_136798547.1	WP_010941016.1
OG0000316	WP_136799061.1	WP_010943683.1
OG0000316	WP_136796772.1	WP_010942400.1
OG0000318	WP_136796516.1	WP_010941278.1, WP_235045030.1, WP_010942843.1, WP_010941884.1
OG0000319	WP_228721427.1	WP_010943921.1
OG0000320	WP_136798174.1, WP_136796156.1	WP_010942929.1
OG0000321	WP_136798133.1	WP_010942347.1
OG0000322	WP_136799817.1	WP_010942886.1
OG0000326	WP_136798691.1, WP_136798251.1	WP_010941340.1
OG0000327	WP_136799265.1	WP_010944012.1
OG0000328	WP_136797205.1	WP_235044973.1
OG0000331	WP_136796720.1	WP_010942832.1
OG0000332	WP_136799111.1	WP_010940771.1
OG0000333	WP_136798161.1, WP_136795163.1	WP_010942670.1
OG0000335	WP_136795148.1	WP_010942466.1
OG0000336	WP_136795857.1	WP_010942655.1
OG0000337	WP_136796546.1	WP_010942393.1
OG0000338	WP_136795177.1	WP_010941156.1
OG0000339	WP_136797650.1	WP_010941334.1
OG0000340	WP_136798577.1	WP_010941922.1
OG0000341	WP_136798700.1	WP_010942355.1
OG0000343	WP_136798728.1	WP_010943700.1
OG0000344	WP_136796304.1	WP_010943614.1
OG0000345	WP_136798582.1	WP_010942401.1
OG0000347	WP_228721417.1	WP_010941557.1, WP_010943859.1
OG0000348	WP_136798409.1, WP_136798579.1	WP_010941927.1
OG0000350	WP_136797878.1	WP_235044984.1
OG0000351	WP_136798348.1	WP_010941822.1, WP_010942781.1, WP_010941496.1, WP_235044931.1, WP_010941985.1
OG0000352	WP_136800015.1	WP_010942812.1
OG0000352	WP_136795198.1	WP_010943711.1
OG0000353	WP_136797713.1	WP_010943880.1
OG0000355	WP_136796481.1	WP_010941203.1
OG0000356	WP_136795786.1	WP_010942796.1, WP_010943738.1
OG0000357	WP_136796056.1	WP_010942533.1
OG0000358	WP_136799323.1	WP_010941267.1
OG0000359	WP_136799330.1	WP_010944058.1, WP_010943345.1
OG0000360	WP_136798124.1	WP_010942731.1
OG0000361	WP_176360071.1	WP_010940962.1
OG0000363	WP_136799379.1, WP_136795394.1	WP_010940854.1
OG0000364	WP_136799030.1	WP_010941270.1
OG0000365	WP_136799028.1	WP_010943250.1
OG0000366	WP_136799525.1, WP_136799524.1, WP_136795920.1	WP_010941660.1
OG0000370	WP_136796262.1	WP_010940937.1
OG0000375	WP_136798986.1	WP_010943304.1
OG0000377	WP_136799543.1, WP_167495625.1	WP_010941622.1
OG0000378	WP_136798369.1, WP_136798498.1, WP_136795265.1	WP_275450045.1
OG0000379	WP_136797796.1	WP_010941568.1
OG0000379	WP_136796120.1, WP_136798265.1	WP_010941941.1
OG0000381	WP_228721444.1	WP_010943166.1
OG0000384	WP_136797954.1, WP_136795632.1	WP_010942061.1, WP_010943430.1
OG0000385	WP_136796607.1, WP_136795722.1	WP_235044980.1
OG0000387	WP_136799716.1, WP_275942960.1	WP_010940853.1
OG0000388	WP_136798003.1	WP_010942249.1
OG0000389	WP_136799133.1	WP_010944066.1, WP_010940805.1
OG0000390	WP_136799223.1	WP_010941122.1
OG0000391	WP_136798011.1	WP_010942461.1
OG0000393	WP_217907665.1, WP_136799201.1	WP_010943825.1
OG0000394	WP_136797957.1	WP_010943002.1
OG0000395	WP_136795845.1	WP_010942541.1
OG0000396	WP_136795747.1	WP_010942725.1
OG0000397	WP_136799219.1	WP_010943018.1
OG0000398	WP_136797241.1	WP_010941523.1
OG0000399	WP_136796872.1	WP_010943768.1
OG0000400	WP_136797743.1	WP_010943724.1
OG0000401	WP_136798295.1	WP_010940699.1
OG0000403	WP_136797989.1	WP_010941483.1
OG0000404	WP_167495839.1	WP_010942824.1
OG0000405	WP_136796212.1	WP_010941534.1
OG0000406	WP_136795200.1	WP_010941749.1
OG0000407	WP_136798289.1, WP_136798499.1	WP_010941720.1
OG0000408	WP_136795748.1	WP_010943001.1
OG0000409	WP_136795796.1	WP_010943829.1
OG0000410	WP_136796803.1	WP_010941931.1
OG0000411	WP_136795653.1	WP_010940979.1
OG0000412	WP_136796474.1	WP_010940997.1
OG0000413	WP_136799397.1, WP_136798200.1	WP_010942923.1
OG0000414	WP_136796979.1	WP_010941756.1
OG0000415	WP_136799099.1	WP_010943593.1
OG0000416	WP_136799172.1, WP_136799500.1	WP_010941182.1, WP_010943730.1, WP_010942989.1, WP_010941733.1
OG0000418	WP_136798538.1	WP_010943506.1
OG0000419	WP_136795869.1	WP_010941890.1, WP_010941487.1
OG0000421	WP_136797570.1	WP_010943179.1
OG0000422	WP_136795745.1	WP_010943000.1
OG0000423	WP_136799855.1	WP_010942177.1
OG0000425	WP_136798280.1	WP_010940943.1
OG0000426	WP_167495870.1	WP_010943019.1
OG0000427	WP_136798102.1	WP_010943733.1
OG0000428	WP_136797991.1	WP_010941481.1, WP_010942544.1, WP_010941594.1
OG0000430	WP_136796992.1	WP_010941255.1, WP_010942639.1, WP_010942850.1
OG0000431	WP_136798587.1, WP_136799038.1, WP_136799032.1	WP_010942742.1
OG0000432	WP_136799941.1, WP_136796352.1, WP_136799838.1, WP_136799750.1	WP_010941578.1
OG0000432	WP_136795729.1	WP_010942831.1
OG0000433	WP_136797392.1, WP_217907637.1	WP_010941430.1
OG0000434	WP_136795621.1, WP_136798965.1, WP_167495834.1	WP_010943321.1
OG0000438	WP_136799657.1, WP_167495617.1	WP_010941116.1
OG0000439	WP_136797715.1	WP_010943881.1
OG0000440	WP_136798800.1, WP_136798367.1, WP_167495880.1	WP_010941436.1
OG0000442	WP_136799662.1	WP_235044932.1, WP_010941904.1, WP_010943382.1
OG0000443	WP_176360012.1	WP_010943783.1
OG0000443	WP_136798155.1	WP_010944019.1
OG0000444	WP_136795830.1	WP_010940703.1
OG0000445	WP_153305570.1, WP_136799851.1, WP_136797467.1, WP_136796214.1, WP_136798701.1	WP_010941856.1
OG0000447	WP_136799250.1	WP_010942329.1
OG0000448	WP_136799264.1	WP_010944005.1
OG0000449	WP_136799207.1	WP_010942222.1
OG0000452	WP_136798431.1, WP_136799138.1	WP_010943275.1
OG0000457	WP_217907739.1, WP_136799787.1	WP_010942557.1
OG0000458	WP_136797971.1	WP_010943913.1, WP_010942869.1
OG0000459	WP_136799294.1	WP_010942547.1
OG0000460	WP_136796657.1	WP_010942228.1
OG0000461	WP_136796552.1	WP_010940711.1
OG0000462	WP_228721518.1	WP_010941479.1
OG0000463	WP_136799259.1	WP_010942901.1
OG0000465	WP_136797917.1, WP_167495636.1	WP_010943901.1
OG0000466	WP_136795597.1	WP_010943714.1, WP_010941574.1
OG0000467	WP_136795443.1	WP_010940977.1
OG0000468	WP_136799254.1	WP_010941157.1
OG0000469	WP_136795178.1	WP_235045036.1, WP_010941169.1
OG0000470	WP_136797950.1	WP_010940811.1
OG0000471	WP_217907655.1, WP_136799592.1	WP_010942071.1
OG0000472	WP_136798286.1	WP_010943177.1
OG0000473	WP_136795442.1	WP_010940976.1
OG0000474	WP_136795809.1	WP_010941000.1
OG0000475	WP_136798639.1, WP_136796321.1	WP_010942285.1
OG0000476	WP_136798121.1	WP_010942721.1, WP_010943097.1
OG0000477	WP_136795752.1	WP_010941662.1
OG0000478	WP_136796303.1	WP_010943615.1
OG0000479	WP_136795828.1	WP_010940705.1
OG0000480	WP_136798064.1	WP_010942395.1
OG0000481	WP_136795606.1	WP_010942262.1, WP_010940718.1
OG0000482	WP_228721401.1	WP_010941444.1
OG0000483	WP_136797320.1	WP_010943418.1
OG0000484	WP_167495621.1	WP_010943984.1
OG0000485	WP_136795827.1	WP_010940706.1
OG0000486	WP_136797690.1	WP_010942693.1
OG0000487	WP_136795797.1	WP_010943830.1
