OG0000022	WP_136799291.1, WP_136799316.1, WP_136795736.1, WP_136798856.1, WP_136795837.1, WP_136798804.1, WP_136796834.1	WP_011071803.1, WP_011072720.1
OG0000024	WP_136796326.1	WP_011073749.1
OG0000024	WP_136797387.1	WP_011071179.1
OG0000024	WP_136796891.1	WP_011073255.1, WP_011071592.1, WP_011071684.1, WP_011073021.1, WP_011071370.1, WP_011072523.1, WP_011073558.1
OG0000026	WP_136795158.1	WP_006084975.1, WP_011070442.1
OG0000027	WP_136796842.1	WP_011074132.1, WP_011074128.1
OG0000027	WP_136797362.1	WP_011071257.1
OG0000030	WP_136797137.1, WP_228721452.1	WP_011071301.1
OG0000032	WP_136795389.1	WP_011072669.1
OG0000032	WP_136799837.1	WP_011073713.1, WP_011070716.1
OG0000032	WP_136795593.1	WP_011074076.1
OG0000033	WP_136795667.1, WP_136796864.1	WP_011070784.1
OG0000033	WP_228721439.1, WP_136797800.1	WP_011074290.1
OG0000034	WP_136795518.1	WP_011073327.1, WP_011071991.1
OG0000034	WP_136798619.1	WP_011073333.1
OG0000034	WP_136795709.1	WP_011074281.1
OG0000035	WP_136796974.1	WP_011071477.1, WP_011074169.1, WP_011070429.1
OG0000036	WP_136796705.1, WP_136796268.1, WP_136796149.1, WP_136799476.1, WP_136798210.1, WP_136799533.1, WP_136795296.1, WP_136799939.1, WP_136796285.1, WP_136798849.1, WP_217907680.1, WP_136799593.1	WP_011073027.1
OG0000038	WP_136796619.1, WP_136795232.1, WP_136797873.1, WP_136797874.1	WP_011073885.1, WP_011073886.1
OG0000039	WP_136795328.1	WP_011072119.1
OG0000039	WP_136797936.1, WP_217907698.1	WP_011071747.1
OG0000040	WP_136799810.1	WP_011073041.1
OG0000040	WP_136799761.1	WP_011071891.1, WP_011073960.1
OG0000040	WP_136799866.1	WP_011072056.1
OG0000042	WP_275942936.1	WP_011071918.1
OG0000043	WP_136799174.1, WP_136799625.1, WP_136795665.1	WP_011073456.1
OG0000045	WP_136798364.1, WP_136797441.1	WP_011070924.1
OG0000045	WP_167495904.1, WP_267314012.1	WP_011071240.1
OG0000045	WP_136797412.1	WP_011073210.1
OG0000046	WP_136797087.1	WP_011073774.1
OG0000047	WP_167495646.1, WP_217907608.1, WP_136799818.1, WP_136798300.1	WP_164925892.1
OG0000049	WP_136797013.1	WP_011073706.1
OG0000049	WP_136798429.1, WP_136798433.1, WP_136795482.1	WP_011073980.1, WP_164925751.1
OG0000050	WP_217907720.1	WP_011072948.1
OG0000052	WP_136798976.1, WP_136799093.1, WP_136795730.1, WP_136799536.1, WP_136799751.1, WP_136796158.1	WP_011074450.1, WP_011071675.1
OG0000053	WP_136797779.1	WP_164925924.1
OG0000053	WP_228721360.1	WP_011073632.1
OG0000053	WP_136795598.1	WP_011071230.1
OG0000058	WP_136796804.1, WP_136799492.1	WP_164925641.1
OG0000060	WP_136799403.1, WP_136796475.1	WP_011070564.1
OG0000062	WP_228721376.1, WP_136799342.1, WP_136797288.1, WP_136797558.1, WP_167495790.1, WP_136799168.1, WP_136796276.1	WP_011071925.1
OG0000063	WP_136799120.1	WP_011071975.1
OG0000063	WP_136798008.1	WP_011072151.1
OG0000065	WP_136799671.1	WP_011071919.1
OG0000066	WP_136797369.1	WP_011070781.1
OG0000067	WP_136797906.1, WP_136799169.1	WP_011071924.1
OG0000068	WP_275942955.1	WP_011074377.1, WP_011074378.1
OG0000068	WP_136796932.1, WP_136798038.1	WP_011073624.1
OG0000070	WP_136799869.1	WP_011074269.1
OG0000074	WP_136800028.1, WP_136795215.1, WP_136796902.1, WP_136795663.1, WP_136799329.1, WP_136799177.1	WP_011072654.1
OG0000075	WP_136798596.1, WP_136796898.1, WP_136799800.1, WP_136798405.1	WP_011071302.1
OG0000077	WP_136799204.1	WP_011073434.1
OG0000077	WP_136799391.1, WP_136798867.1	WP_011071244.1
OG0000077	WP_136797723.1	WP_011071152.1
OG0000081	WP_136797478.1	WP_011073637.1
OG0000083	WP_167495661.1	WP_011071686.1
OG0000084	WP_136798213.1, WP_136798627.1, WP_136798215.1, WP_136799479.1, WP_136798998.1, WP_167495810.1	WP_011070711.1
OG0000084	WP_136798854.1	WP_011072770.1
OG0000085	WP_136796338.1	WP_011073685.1
OG0000085	WP_136796087.1	WP_011073684.1
OG0000086	WP_136795286.1	WP_011071335.1
OG0000086	WP_136798754.1	WP_011073755.1
OG0000087	WP_136796508.1, WP_136798368.1	WP_011071464.1
OG0000088	WP_136795954.1	WP_274544479.1
OG0000091	WP_136795688.1	WP_011074036.1
OG0000091	WP_267314029.1, WP_136797254.1	WP_011072711.1
OG0000092	WP_136796869.1	WP_011072485.1, WP_011071838.1
OG0000092	WP_136796868.1, WP_136796490.1	WP_011071174.1
OG0000093	WP_136798682.1, WP_136800036.1, WP_136799485.1, WP_136796228.1, WP_136797915.1, WP_167495929.1, WP_136798528.1	WP_011073475.1
OG0000094	WP_136799863.1, WP_176360090.1	WP_011074278.1
OG0000095	WP_136795641.1	WP_011071060.1
OG0000095	WP_136799860.1	WP_011072735.1
OG0000096	WP_136797186.1	WP_011070949.1
OG0000096	WP_136800027.1	WP_011071494.1
OG0000099	WP_136798797.1	WP_011072500.1, WP_165443312.1
OG0000100	WP_136798504.1, WP_136795568.1	WP_011073485.1, WP_011073486.1
OG0000100	WP_228721316.1, WP_136796501.1	WP_011071115.1
OG0000101	WP_136796133.1, WP_275942959.1	WP_011072328.1, WP_011072538.1
OG0000103	WP_136795741.1, WP_136795457.1	WP_011073353.1, WP_011071066.1, WP_011073588.1
OG0000105	WP_167495799.1	WP_011072710.1
OG0000105	WP_136795700.1	WP_011074037.1
OG0000106	WP_136796871.1, WP_136799199.1, WP_136797460.1	WP_011074309.1, WP_011070542.1
OG0000107	WP_136796997.1	WP_011070960.1
OG0000110	WP_176359997.1	WP_164925741.1
OG0000112	WP_136795162.1, WP_136799396.1	WP_011070877.1
OG0000112	WP_136798234.1	WP_011072334.1, WP_011071211.1
OG0000113	WP_136797268.1	WP_011070720.1
OG0000113	WP_136795601.1	WP_011070488.1, WP_193378422.1
OG0000114	WP_136798085.1, WP_136796322.1	WP_011071132.1
OG0000115	WP_136795176.1	WP_011070766.1
OG0000116	WP_136796906.1	WP_011071533.1
OG0000117	WP_136796855.1	WP_238560518.1
OG0000118	WP_136796854.1	WP_164925923.1
OG0000118	WP_136796981.1	WP_011071863.1
OG0000119	WP_228721364.1	WP_011073622.1
OG0000120	WP_136799167.1	WP_011071926.1
OG0000122	WP_136797587.1	WP_011073479.1
OG0000126	WP_228721374.1	WP_011073889.1, WP_011071224.1, WP_011072559.1
OG0000126	WP_136797840.1	WP_164925838.1
OG0000127	WP_136799486.1	WP_011070937.1
OG0000127	WP_136798113.1, WP_136799487.1	WP_011070936.1
OG0000128	WP_136796763.1	WP_011072719.1
OG0000128	WP_136795788.1	WP_164925918.1
OG0000129	WP_136797946.1	WP_011074177.1, WP_011072325.1, WP_011072531.1, WP_011072068.1
OG0000130	WP_136796463.1	WP_011073813.1, WP_011071510.1
OG0000131	WP_136797768.1	WP_011074276.1
OG0000133	WP_228721521.1	WP_011071864.1
OG0000133	WP_136796853.1	WP_011073952.1
OG0000134	WP_136797419.1	WP_011072921.1
OG0000134	WP_136796679.1	WP_011070453.1
OG0000135	WP_136798501.1	WP_011072007.1
OG0000136	WP_136795808.1	WP_011070754.1
OG0000136	WP_136795820.1	WP_011072090.1, WP_011073658.1
OG0000138	WP_136797829.1	WP_011072065.1
OG0000138	WP_136799645.1	WP_011074179.1
OG0000141	WP_136798914.1	WP_011071946.1, WP_011071945.1
OG0000143	WP_136796789.1	WP_011070643.1, WP_011070826.1, WP_011072164.1
OG0000144	WP_136797990.1	WP_011073693.1
OG0000145	WP_136795140.1	WP_011072293.1, WP_274544323.1
OG0000147	WP_136798009.1	WP_011070775.1
OG0000147	WP_136796464.1	WP_011070565.1
OG0000148	WP_136797333.1, WP_136798997.1	WP_011073995.1
OG0000148	WP_136798781.1	WP_007647640.1
OG0000150	WP_136795891.1, WP_136795197.1	WP_011071499.1
OG0000151	WP_228721372.1	WP_164925895.1
OG0000154	WP_136796369.1	WP_011071098.1, WP_011072297.1
OG0000155	WP_136799056.1, WP_136798259.1, WP_136798260.1	WP_011071290.1
OG0000156	WP_136796571.1	WP_011072818.1
OG0000156	WP_136798439.1, WP_136799326.1, WP_136796151.1, WP_136799083.1	WP_011072753.1, WP_172966557.1
OG0000158	WP_136797710.1	WP_011072993.1, WP_011073603.1, WP_164925679.1
OG0000158	WP_136798346.1	WP_011071551.1
OG0000158	WP_228721498.1	WP_011073380.1
OG0000160	WP_136795678.1, WP_136797909.1, WP_136796341.1	WP_011072083.1, WP_011073275.1
OG0000162	WP_136799927.1	WP_011072995.1
OG0000162	WP_136800029.1	WP_011073912.1
OG0000163	WP_136796117.1, WP_136796962.1	WP_011072686.1
OG0000164	WP_136795354.1	WP_011072564.1
OG0000164	WP_136798769.1	WP_011070705.1
OG0000165	WP_136796042.1	WP_011074254.1
OG0000166	WP_136796654.1	WP_011072678.1
OG0000166	WP_136796310.1	WP_011074265.1
OG0000169	WP_136799778.1	WP_011072289.1
OG0000169	WP_136799319.1	WP_164925791.1
OG0000170	WP_136795168.1	WP_164925722.1
OG0000172	WP_136796611.1	WP_011071837.1
OG0000173	WP_136798955.1	WP_011074241.1, WP_011072043.1, WP_011074115.1, WP_011070952.1, WP_011072168.1
OG0000173	WP_136795452.1	WP_011074070.1
OG0000176	WP_228721447.1, WP_136798937.1	WP_011072162.1
OG0000177	WP_167495747.1	WP_011072918.1, WP_011070748.1, WP_164925593.1
OG0000177	WP_136799697.1	WP_164925652.1, WP_011071660.1
OG0000177	WP_136796217.1	WP_238560516.1, WP_238560514.1
OG0000178	WP_136799423.1, WP_167495794.1	WP_011071538.1
OG0000182	WP_136799369.1	WP_011072004.1
OG0000182	WP_136797572.1	WP_011071829.1
OG0000183	WP_136797010.1, WP_228721515.1	WP_011071285.1
OG0000184	WP_136799103.1	WP_011073828.1
OG0000184	WP_136795383.1	WP_011073827.1
OG0000185	WP_136799282.1	WP_011071291.1
OG0000187	WP_136798096.1, WP_136798084.1	WP_011070604.1, WP_011070615.1
OG0000188	WP_167495832.1, WP_136797034.1	WP_011072672.1
OG0000189	WP_167495659.1	WP_011073743.1
OG0000190	WP_136795971.1	WP_011074103.1
OG0000191	WP_136799623.1	WP_011073796.1
OG0000192	WP_136797191.1	WP_011071668.1
OG0000193	WP_136799672.1	WP_011071804.1
OG0000195	WP_136798516.1, WP_136797868.1	WP_011072959.1
OG0000196	WP_228721391.1	WP_011071284.1
OG0000197	WP_136798116.1, WP_136795984.1	WP_011072025.1
OG0000197	WP_136795613.1	WP_011070709.1
OG0000200	WP_136796236.1	WP_011073090.1, WP_011074346.1, WP_202950646.1
OG0000201	WP_167495912.1	WP_011073893.1
OG0000203	WP_136799198.1, WP_136795326.1	WP_011074121.1
OG0000205	WP_136796816.1, WP_136799208.1	WP_011072292.1
OG0000207	WP_136795970.1, WP_136798652.1	WP_011071697.1
OG0000208	WP_136798653.1, WP_136795969.1	WP_011071698.1
OG0000210	WP_136796173.1, WP_228721446.1	WP_011070824.1
OG0000212	WP_136795445.1, WP_136798936.1	WP_011072160.1
OG0000215	WP_136797400.1	WP_011072513.1
OG0000216	WP_136796319.1, WP_136796305.1	WP_011070906.1
OG0000217	WP_136798268.1, WP_217907651.1	WP_011072567.1
OG0000218	WP_136799185.1	WP_011073221.1
OG0000219	WP_136798902.1, WP_136795256.1	WP_011073290.1
OG0000220	WP_136795649.1	WP_011071587.1
OG0000222	WP_136799627.1, WP_136796957.1	WP_011073677.1
OG0000223	WP_136797786.1	WP_011071799.1
OG0000224	WP_136798675.1	WP_011072707.1
OG0000224	WP_136799000.1	WP_011071832.1
OG0000225	WP_136796339.1	WP_011072456.1
OG0000226	WP_136795182.1	WP_011071424.1, WP_011073006.1, WP_011073007.1, WP_011071423.1
OG0000227	WP_136795610.1	WP_011072928.1
OG0000228	WP_136797734.1	WP_011073400.1
OG0000230	WP_136796677.1	WP_011070594.1
OG0000230	WP_136796408.1, WP_136796402.1	WP_238560519.1
OG0000232	WP_167495833.1	WP_011072554.1, WP_011072555.1
OG0000233	WP_136799192.1, WP_136798459.1	WP_011072421.1
OG0000234	WP_136795549.1, WP_136796624.1	WP_007644947.1
OG0000235	WP_136795881.1, WP_136795164.1	WP_011070658.1
OG0000236	WP_136797246.1, WP_136799836.1	WP_011073712.1, WP_011070717.1
OG0000238	WP_228721474.1, WP_228721413.1	WP_011071225.1
OG0000239	WP_136796129.1, WP_228721463.1	WP_011073040.1
OG0000243	WP_136795705.1	WP_011073841.1
OG0000244	WP_136799521.1, WP_136797096.1, WP_136799504.1	WP_011072179.1
OG0000245	WP_217907600.1, WP_136796580.1	WP_011072111.1
OG0000247	WP_136796002.1	WP_164925942.1, WP_274544492.1, WP_274544415.1, WP_274544497.1, WP_011073421.1, WP_164925625.1, WP_164925705.1, WP_011070721.1, WP_005054087.1, WP_011074430.1, WP_011072296.1, WP_011073631.1, WP_011073229.1, WP_011072395.1, WP_011073948.1, WP_011074120.1, WP_011071025.1
OG0000248	WP_136796507.1	WP_164925787.1
OG0000249	WP_136796290.1	WP_011072005.1
OG0000249	WP_136797265.1	WP_011070495.1, WP_011070799.1, WP_011071836.1
OG0000250	WP_228721415.1	WP_011073096.1, WP_011072528.1
OG0000251	WP_167495817.1	WP_238560561.1, WP_011071019.1, WP_011073307.1, WP_011072431.1, WP_011073320.1, WP_238560546.1, WP_011074141.1, WP_011071129.1, WP_011070865.1, WP_011070732.1, WP_011073231.1, WP_011072126.1, WP_011074451.1, WP_011073851.1, WP_011070762.1
OG0000252	WP_136797006.1	WP_011071280.1
OG0000253	WP_136798729.1	WP_011073904.1, WP_011073905.1
OG0000254	WP_136798805.1, WP_136799990.1	WP_011071486.1
OG0000255	WP_228721471.1	WP_011074264.1
OG0000256	WP_136797940.1	WP_011073793.1
OG0000257	WP_136798972.1, WP_136796084.1	WP_011070755.1
OG0000261	WP_228721335.1	WP_011073468.1
OG0000262	WP_136796483.1	WP_011071339.1, WP_011071933.1, WP_164925915.1
OG0000264	WP_136797181.1, WP_136795150.1	WP_011074330.1
OG0000265	WP_136797172.1, WP_136795152.1	WP_011074332.1
OG0000266	WP_136797177.1, WP_136795173.1	WP_011074335.1
OG0000267	WP_136798349.1	WP_011070862.1, WP_011074441.1, WP_011074195.1
OG0000268	WP_217907614.1	WP_238560570.1
OG0000268	WP_136796766.1	WP_011071397.1
OG0000269	WP_228721394.1, WP_136798040.1	WP_011071681.1
OG0000270	WP_136796977.1	WP_011071728.1
OG0000271	WP_136799331.1, WP_136795486.1	WP_011072821.1
OG0000277	WP_136798455.1, WP_228721430.1	WP_164925622.1
OG0000282	WP_136796876.1, WP_136798615.1, WP_136798613.1, WP_136798425.1	WP_011074294.1
OG0000283	WP_136795438.1, WP_136798939.1, WP_136798938.1	WP_011072163.1
OG0000284	WP_136799707.1, WP_167495665.1, WP_136796354.1	WP_011070541.1, WP_011072419.1
OG0000285	WP_275942935.1	WP_011072952.1
OG0000286	WP_136795871.1	WP_011071292.1
OG0000288	WP_136796288.1, WP_136799366.1	WP_164925856.1
OG0000290	WP_136795867.1	WP_011072343.1, WP_238560560.1
OG0000291	WP_136799698.1	WP_011071410.1
OG0000293	WP_136797011.1	WP_011071286.1
OG0000295	WP_136796618.1, WP_267314028.1	WP_011073887.1
OG0000296	WP_136795169.1	WP_011072380.1
OG0000299	WP_136800019.1, WP_228721361.1	WP_011073882.1
OG0000300	WP_136795446.1	WP_011072153.1
OG0000301	WP_228721397.1	WP_011071783.1
OG0000303	WP_136796608.1, WP_136795723.1	WP_011073360.1
OG0000304	WP_217907622.1	WP_011070783.1
OG0000304	WP_136796863.1	WP_011072332.1
OG0000305	WP_176360023.1, WP_136800073.1	WP_011073686.1
OG0000306	WP_136799972.1, WP_176360005.1, WP_176360041.1, WP_176359994.1, WP_136799371.1	WP_164925703.1, WP_011071113.1
OG0000307	WP_136797001.1	WP_011071274.1
OG0000308	WP_136797005.1, WP_136798545.1	WP_011071279.1
OG0000309	WP_136795648.1, WP_136795359.1	WP_011071595.1, WP_011070438.1
OG0000311	WP_136796702.1	WP_011072135.1
OG0000312	WP_136798752.1	WP_011070819.1
OG0000313	WP_136799522.1	WP_011073771.1
OG0000314	WP_136797004.1	WP_011071277.1
OG0000318	WP_136796516.1	WP_011071900.1, WP_011071905.1, WP_011071629.1, WP_238560522.1
OG0000320	WP_136798174.1, WP_136796156.1	WP_011072305.1
OG0000322	WP_136799817.1	WP_011073058.1, WP_011073154.1
OG0000323	WP_167495846.1, WP_136796691.1	WP_011074098.1
OG0000324	WP_136798385.1, WP_136799663.1	WP_011071654.1, WP_238560608.1, WP_011070844.1
OG0000326	WP_136798691.1, WP_136798251.1	WP_011072729.1
OG0000329	WP_136795225.1	WP_164925650.1, WP_011071245.1
OG0000329	WP_217907639.1, WP_136798402.1	WP_011073179.1, WP_011071618.1, WP_238560498.1
OG0000329	WP_136795521.1	WP_011072956.1
OG0000331	WP_136796720.1	WP_011072391.1, WP_011070665.1
OG0000332	WP_136799111.1	WP_011072097.1
OG0000333	WP_136798161.1, WP_136795163.1	WP_011072976.1
OG0000335	WP_136795148.1	WP_011070931.1
OG0000337	WP_136796546.1	WP_011073303.1
OG0000338	WP_136795177.1	WP_011072304.1
OG0000339	WP_136797650.1	WP_011071571.1
OG0000341	WP_136798700.1	WP_011074400.1, WP_011074453.1
OG0000343	WP_136798728.1	WP_011073906.1
OG0000345	WP_136798582.1	WP_164925834.1
OG0000347	WP_228721417.1	WP_011071237.1, WP_011072695.1
OG0000349	WP_136795870.1	WP_011071293.1, WP_011073469.1
OG0000350	WP_136797878.1	WP_011073022.1
OG0000351	WP_136798348.1	WP_011074194.1, WP_011074442.1
OG0000352	WP_136800015.1, WP_136795198.1	WP_011071500.1
OG0000353	WP_136797713.1	WP_011071907.1
OG0000355	WP_136796481.1	WP_011072812.1
OG0000356	WP_136795786.1	WP_011073744.1
OG0000357	WP_136796056.1	WP_011073698.1
OG0000358	WP_136799323.1	WP_011072420.1
OG0000359	WP_136799330.1	WP_011072820.1
OG0000360	WP_136798124.1	WP_007651015.1
OG0000362	WP_136796936.1	WP_011072049.1
OG0000366	WP_136799525.1, WP_136799524.1, WP_136795920.1	WP_011072246.1
OG0000370	WP_136796262.1	WP_011072355.1, WP_011073328.1, WP_011072369.1, WP_011073742.1, WP_011074161.1, WP_011072290.1
OG0000372	WP_136796218.1	WP_011070445.1
OG0000373	WP_136796172.1	WP_011070440.1
OG0000374	WP_136797097.1, WP_136795485.1, WP_136798325.1	WP_011071852.1
OG0000375	WP_136796820.1, WP_136798986.1	WP_011073160.1
OG0000378	WP_136798369.1, WP_136798498.1, WP_136795265.1, WP_136799368.1	WP_011072003.1
OG0000380	WP_167495861.1	WP_011071378.1
OG0000381	WP_228721444.1	WP_011070926.1
OG0000383	WP_136795342.1, WP_136799135.1	WP_011070809.1
OG0000385	WP_136796607.1, WP_136795722.1	WP_164925904.1
OG0000386	WP_136797084.1, WP_136799332.1, WP_136799313.1, WP_167495663.1	WP_011071344.1
OG0000388	WP_136798003.1	WP_006081231.1
OG0000389	WP_136799133.1	WP_011072489.1, WP_011070448.1
OG0000390	WP_136799223.1	WP_011071396.1
OG0000391	WP_136798011.1	WP_011074277.1
OG0000393	WP_217907665.1, WP_136799201.1	WP_011070464.1
OG0000395	WP_136795845.1	WP_011072444.1
OG0000397	WP_136799219.1	WP_011070943.1
OG0000398	WP_136797241.1	WP_011071816.1
OG0000399	WP_136796872.1	WP_011074310.1, WP_164925796.1
OG0000400	WP_136797743.1	WP_011072977.1, WP_011073596.1
OG0000401	WP_136798295.1	WP_011072333.1
OG0000403	WP_136797989.1	WP_011073692.1
OG0000404	WP_167495839.1	WP_011071509.1
OG0000405	WP_167495637.1	WP_011071613.1
OG0000405	WP_136796328.1, WP_136796426.1	WP_011070770.1
OG0000406	WP_136795200.1	WP_011073884.1
OG0000407	WP_136798289.1, WP_136798499.1	WP_007647520.1
OG0000408	WP_136795748.1	WP_011073864.1
OG0000409	WP_136795796.1	WP_011071363.1
OG0000410	WP_136796803.1	WP_011071375.1
OG0000411	WP_136795653.1	WP_164925601.1, WP_011074142.1, WP_011072756.1
OG0000412	WP_136796474.1	WP_011070563.1
OG0000413	WP_136799397.1, WP_136798200.1	WP_011073296.1
OG0000414	WP_136796979.1	WP_011071865.1
OG0000417	WP_136795336.1	WP_011071995.1
OG0000417	WP_136799378.1, WP_136799719.1	WP_011074187.1
OG0000418	WP_136798538.1	WP_011072966.1
OG0000419	WP_136795869.1	WP_011072397.1
OG0000420	WP_136797992.1	WP_011073084.1
OG0000421	WP_136797570.1	WP_011074212.1
OG0000423	WP_136799855.1	WP_164925682.1
OG0000424	WP_136799131.1	WP_011074411.1
OG0000425	WP_136798280.1	WP_011074325.1
OG0000426	WP_167495870.1	WP_011072924.1
OG0000427	WP_136798102.1	WP_011072306.1
OG0000428	WP_136797991.1	WP_011073691.1
OG0000429	WP_136797960.1	WP_011072763.1
OG0000433	WP_136797392.1, WP_217907637.1	WP_011071889.1
OG0000434	WP_136795621.1, WP_136798965.1, WP_167495834.1	WP_011073587.1
OG0000435	WP_136795407.1	WP_011071672.1
OG0000437	WP_217907679.1, WP_275942950.1, WP_136795141.1	WP_011071215.1
OG0000439	WP_136797715.1	WP_011071906.1
OG0000443	WP_176360012.1, WP_136798155.1	WP_011073208.1
OG0000444	WP_136795830.1	WP_011070433.1, WP_011074432.1, WP_011073269.1, WP_011071523.1
OG0000449	WP_136799022.1, WP_136799207.1, WP_267313993.1	WP_011071298.1
OG0000452	WP_136798431.1	WP_011070761.1
OG0000452	WP_136799138.1	WP_011072428.1
OG0000453	WP_136797311.1	WP_011071890.1
OG0000453	WP_136796189.1, WP_136798929.1	WP_011071070.1
OG0000457	WP_217907739.1	WP_011074002.1
OG0000458	WP_136797971.1	WP_011072562.1
OG0000459	WP_136799294.1	WP_011073913.1
OG0000460	WP_136796657.1	WP_011072676.1
OG0000461	WP_136796552.1	WP_011071367.1
OG0000462	WP_228721518.1	WP_011073690.1
OG0000463	WP_136799259.1	WP_011071797.1
OG0000464	WP_217907710.1	WP_011070898.1
OG0000466	WP_136795597.1	WP_006080725.1
OG0000467	WP_136795443.1	WP_011072155.1
OG0000468	WP_136799254.1	WP_011070714.1
OG0000469	WP_136795178.1	WP_011073401.1
OG0000470	WP_136797950.1	WP_011072536.1, WP_011073891.1
OG0000471	WP_217907655.1, WP_136799592.1	WP_011072667.1
OG0000472	WP_136798286.1	WP_011073223.1
OG0000474	WP_136795809.1	WP_011071577.1, WP_011071238.1
OG0000475	WP_136798639.1, WP_136796321.1	WP_011073167.1
OG0000476	WP_136798121.1	WP_011071399.1
OG0000477	WP_136795752.1	WP_011074312.1
OG0000478	WP_136796303.1	WP_164925611.1
OG0000479	WP_136795828.1	WP_011072689.1
OG0000480	WP_136798064.1	WP_006081934.1
OG0000481	WP_136795606.1	WP_011074353.1, WP_011074200.1
OG0000482	WP_228721401.1	WP_011074122.1
OG0000484	WP_167495621.1	WP_011070446.1, WP_011071740.1, WP_011072239.1
OG0000485	WP_136795827.1	WP_011072690.1
OG0000486	WP_136797690.1	WP_011073892.1
OG0000487	WP_136795797.1	WP_011071362.1
OG0000488	WP_136796092.1	WP_011073923.1, WP_011071649.1
OG0000489	WP_136796933.1	WP_011072308.1
OG0000490	WP_167495787.1	WP_011073738.1, WP_011072517.1
OG0000491	WP_136797722.1	WP_011073025.1
OG0000492	WP_136798284.1	WP_011072105.1
OG0000493	WP_136795190.1	WP_011070602.1
OG0000494	WP_136796219.1	WP_011073291.1
